name,s_MiaFRFP_1,s_MiaFRFP_2,s_MiaFRFP_3,s_Part1Lag_1,s_Part1Lag_2,s_Part1Lag_3
ENSG00000116176,0,0,0,0,0,0
ENSG00000197253,0,0,0,0,2,0
ENSG00000292385,0,0,0,0,0,0
ENSG00000172236,0,0,0,0,0,0
ENSG00000095917,0,0,0,0,0,0
ENSG00000290756,0,0,0,0,0,0
ENSG00000196364,0,0,0,0,0,0
ENSG00000261564,0,2,0,0,0,0
ENSG00000260991,0,0,0,0,0,0
ENSG00000260710,4,0,0,0,0,0
ENSG00000260284,0,0,0,0,0,0
ENSG00000103275,12543,9993,9214,5627,7277,6644
ENSG00000274751,0,0,3,0,2,2
ENSG00000007516,4615,3358,3648,919,839,853
ENSG00000259877,704,781,593,221,520,237
ENSG00000292433,0,5,0,0,5,0
ENSG00000260807,1077,784,1227,137,106,193
ENSG00000005513,5525,5019,7074,381,492,614
ENSG00000292432,0,0,0,0,0,0
ENSG00000260496,0,0,0,0,12,0
ENSG00000292431,0,0,0,0,0,0
ENSG00000162009,1521,1399,2244,12,147,208
ENSG00000292430,0,1,0,0,0,0
ENSG00000184471,130,120,90,8,53,54
ENSG00000292423,0,0,0,0,0,0
ENSG00000260702,1,16,0,2,1,0
ENSG00000261713,110,87,131,5,19,26
ENSG00000260532,76,68,33,4,46,10
ENSG00000214581,0,0,0,0,11,0
ENSG00000293007,0,0,0,0,0,0
ENSG00000260240,43,53,19,35,26,14
ENSG00000293012,0,0,0,0,0,0
ENSG00000260187,0,0,0,0,0,2
ENSG00000293015,0,0,0,0,0,0
ENSG00000224631,0,0,0,0,0,0
ENSG00000293016,1,2,7,8,9,31
ENSG00000269622,0,0,0,0,0,0
ENSG00000293017,0,0,0,0,0,0
ENSG00000236829,0,0,0,0,0,0
ENSG00000293232,100,48,55,22,31,25
ENSG00000260258,0,0,0,3,1,3
ENSG00000293233,0,0,0,0,0,0
ENSG00000261727,0,0,0,0,0,0
ENSG00000293243,0,0,0,0,0,1
ENSG00000244378,0,0,0,5,0,1
ENSG00000293260,4,6,0,11,26,7
ENSG00000261263,0,0,0,0,0,0
ENSG00000293291,0,0,0,0,0,0
ENSG00000261259,0,0,0,0,0,0
ENSG00000260735,0,0,0,0,0,0
ENSG00000261127,0,0,0,0,0,0
ENSG00000293342,0,0,0,0,0,0
ENSG00000261457,0,0,0,43,28,16
ENSG00000293359,0,0,0,0,1,0
ENSG00000228146,0,0,0,0,0,0
ENSG00000189149,3,0,4,1,2,0
ENSG00000238098,1,9,0,6,6,0
ENSG00000293423,69,65,0,26,67,30
ENSG00000230872,0,3,0,0,1,0
ENSG00000293459,0,0,1,2,0,0
ENSG00000177946,0,0,0,0,0,0
ENSG00000214725,0,0,0,0,0,0
ENSG00000293487,3,2,0,1,11,11
ENSG00000125122,0,0,0,0,0,0
ENSG00000293507,60,45,2,59,89,98
ENSG00000223959,16,5,7,11,8,8
ENSG00000167962,6022,5165,6923,1424,1846,1573
ENSG00000261049,0,0,0,4,4,1
ENSG00000259759,0,0,0,0,0,0
ENSG00000259517,0,0,0,0,0,0
ENSG00000290890,98,76,159,72,128,84
ENSG00000196502,4,4,18,5,0,3
ENSG00000293550,34,73,46,10,28,29
ENSG00000293292,0,0,0,0,0,0
ENSG00000291268,2,0,0,0,0,0
ENSG00000289978,0,0,0,0,0,0
ENSG00000293411,29,58,57,36,21,40
ENSG00000290192,0,0,0,0,0,0
ENSG00000291073,100,65,153,66,130,117
ENSG00000279420,0,0,0,0,0,0
ENSG00000259972,64,79,35,61,123,41
ENSG00000168124,22,0,0,24,2,0
ENSG00000261502,0,0,0,0,0,0
ENSG00000269986,0,0,0,0,0,0
ENSG00000261199,0,0,0,3,2,1
ENSG00000260658,0,0,0,0,0,0
ENSG00000241808,0,0,0,0,0,0
ENSG00000261743,0,0,0,0,0,0
ENSG00000279225,4,10,4,0,1,2
ENSG00000259864,0,0,0,0,0,1
ENSG00000261014,0,0,0,0,0,0
ENSG00000103472,1,0,0,0,2,0
ENSG00000290677,5,3,4,1,7,1
ENSG00000291188,0,0,0,0,2,0
ENSG00000293341,18,12,4,13,8,7
ENSG00000290394,96,79,183,33,93,54
ENSG00000250251,81,82,128,19,52,22
ENSG00000133392,124,101,262,265,252,101
ENSG00000083093,1839,2253,813,424,536,218
ENSG00000087258,124,159,46,101,123,125
ENSG00000168807,8106,7910,7295,3241,3406,2339
ENSG00000132612,10709,9265,9029,3701,4294,3989
ENSG00000103197,10030,10638,14800,2566,3150,3295
ENSG00000293410,5,1,1,5,5,10
ENSG00000262152,23,4,84,1,0,14
ENSG00000260565,272,379,127,242,556,123
ENSG00000288715,0,0,0,0,0,0
ENSG00000065057,3008,2151,2383,1100,897,1089
ENSG00000162039,6,1,1,1,2,0
ENSG00000261602,0,0,0,0,0,0
ENSG00000262136,77,60,44,59,65,23
ENSG00000196696,80,40,45,75,89,44
ENSG00000291265,0,0,0,0,0,0
ENSG00000247228,33,41,23,36,66,25
ENSG00000261124,2,2,6,0,6,8
ENSG00000261385,0,0,0,0,0,0
ENSG00000089280,46530,36279,38245,21136,26528,19841
ENSG00000260304,0,1,0,1,1,0
ENSG00000261359,1,0,0,2,7,1
ENSG00000233024,11,4,5,10,10,5
ENSG00000103121,1182,1180,598,1906,1215,459
ENSG00000260213,12,9,0,12,17,12
ENSG00000261141,5,16,18,12,1,2
ENSG00000261838,2,1,0,14,6,2
ENSG00000166473,313,441,170,13,42,2
ENSG00000260495,23,13,0,6,16,9
ENSG00000259006,0,0,0,1,3,3
ENSG00000293473,776,662,832,281,325,366
ENSG00000293510,548,446,311,396,393,229
ENSG00000260528,14,12,8,7,17,10
ENSG00000291109,0,0,0,0,0,0
ENSG00000228695,0,0,0,0,0,0
ENSG00000198848,0,6,0,0,0,0
ENSG00000159398,0,0,0,0,0,0
ENSG00000246379,2,0,2,0,0,16
ENSG00000272372,3,0,0,0,0,3
ENSG00000260621,0,1,0,0,2,0
ENSG00000141258,5658,5160,4623,1528,2385,2191
ENSG00000185722,12453,13586,10491,4130,3228,1803
ENSG00000074755,1961,2208,2922,734,1086,787
ENSG00000167193,19305,19379,13245,8229,6820,4765
ENSG00000274363,7,8,0,0,3,8
ENSG00000241525,2,6,7,1,13,13
ENSG00000004660,1298,1299,1856,334,269,443
ENSG00000262961,2,1,0,1,0,1
ENSG00000108405,0,1,0,84,20,31
ENSG00000187624,975,928,845,409,355,481
ENSG00000263165,0,0,0,0,0,0
ENSG00000276855,7,34,15,23,14,0
ENSG00000141040,1336,1282,494,560,470,251
ENSG00000284837,0,0,0,0,0,0
ENSG00000286430,0,1,0,0,1,4
ENSG00000263219,23,26,5,15,7,10
ENSG00000074370,32,0,0,193,21,86
ENSG00000266311,0,0,2,0,1,0
ENSG00000265511,5,2,0,0,17,25
ENSG00000233090,0,0,0,0,0,0
ENSG00000286356,0,0,0,0,0,0
ENSG00000286743,4,1,0,0,0,0
ENSG00000179277,268,179,330,91,122,139
ENSG00000285471,0,0,0,0,0,0
ENSG00000251537,0,1,0,0,0,2
ENSG00000181350,210,142,207,113,65,113
ENSG00000074356,5448,5862,3986,1764,2142,1155
ENSG00000271900,0,0,1,0,0,0
ENSG00000263107,1,0,0,0,0,0
ENSG00000239223,43,20,14,99,86,53
ENSG00000142494,4508,4553,3535,1318,668,1459
ENSG00000109046,5451,6522,3496,4362,5151,2825
ENSG00000133027,1332,1046,1293,901,579,822
ENSG00000263312,0,0,0,0,6,0
ENSG00000242752,0,0,0,0,0,0
ENSG00000279825,2,1,2,0,0,0
ENSG00000261868,4,27,74,11,21,0
ENSG00000266079,5,4,1,12,9,17
ENSG00000265519,119,94,129,46,32,32
ENSG00000227225,0,0,0,0,0,0
ENSG00000279200,0,0,0,2,0,2
ENSG00000235430,0,0,0,0,0,0
ENSG00000276399,0,0,0,1,0,2
ENSG00000260019,1,0,0,0,0,0
ENSG00000264262,0,0,0,0,0,0
ENSG00000266179,1,1,1,26,15,11
ENSG00000228725,0,0,0,2,3,3
ENSG00000279431,0,0,0,0,0,0
ENSG00000213664,0,0,1,1,2,3
ENSG00000237057,0,0,0,0,0,0
ENSG00000283417,0,0,0,0,0,0
ENSG00000265683,33,29,11,50,26,10
ENSG00000266803,3,1,2,0,0,1
ENSG00000279674,0,0,0,0,0,0
ENSG00000108582,7604,10931,4132,3904,2965,1233
ENSG00000262769,4,8,1,4,0,4
ENSG00000108578,4946,5115,2663,1713,2677,935
ENSG00000261020,0,0,0,0,0,2
ENSG00000265394,0,0,0,3,1,1
ENSG00000265356,0,0,0,0,0,0
ENSG00000198783,1622,1637,1040,565,1037,577
ENSG00000126653,1202,1555,750,584,789,315
ENSG00000227018,11,4,6,11,12,8
ENSG00000167693,10245,8182,11206,1085,2545,1678
ENSG00000266987,0,0,0,2,5,0
ENSG00000197322,0,0,0,0,0,0
ENSG00000265544,0,0,0,0,0,0
ENSG00000278860,0,0,0,0,0,0
ENSG00000265697,0,0,0,0,0,0
ENSG00000265453,0,0,0,0,0,0
ENSG00000265125,0,0,0,0,0,0
ENSG00000266919,0,0,0,0,0,0
ENSG00000006125,52224,58183,29397,12011,11884,7506
ENSG00000132141,204,195,118,241,220,83
ENSG00000264431,0,0,0,0,0,0
ENSG00000263435,0,0,0,0,0,0
ENSG00000226049,283,325,189,221,182,142
ENSG00000264643,0,0,0,0,0,0
ENSG00000276023,3780,3511,2910,1739,2441,2090
ENSG00000005156,7713,7081,5513,1365,1538,1471
ENSG00000226117,0,0,0,2,0,1
ENSG00000283381,0,0,0,0,0,0
ENSG00000141738,3395,2848,3207,1227,290,115
ENSG00000264174,0,0,0,0,0,0
ENSG00000278540,6745,8386,6053,1510,2059,1338
ENSG00000171532,80,50,2,54,6,7
ENSG00000273609,0,0,0,0,0,0
ENSG00000265115,0,0,0,0,0,0
ENSG00000094804,8920,8752,4785,1922,1477,887
ENSG00000214719,61,59,74,18,66,61
ENSG00000287644,4,9,0,2,8,7
ENSG00000265689,0,0,0,0,0,0
ENSG00000108344,31253,24461,27253,10155,10217,9293
ENSG00000264968,0,1,5,9,19,3
ENSG00000161405,64,63,48,1635,96,84
ENSG00000161395,1301,912,1403,1107,1453,1682
ENSG00000276054,23,29,21,20,14,8
ENSG00000273965,0,1,0,0,3,3
ENSG00000171475,5517,6325,6251,2153,2312,1672
ENSG00000266208,0,0,0,0,0,0
ENSG00000264622,0,0,0,1,0,0
ENSG00000108599,3541,3828,1746,1878,1612,1066
ENSG00000276234,985,949,687,407,442,204
ENSG00000266313,28,31,19,33,14,16
ENSG00000275839,0,2,0,1,8,2
ENSG00000131771,0,2,0,0,1,0
ENSG00000240125,0,0,0,34,28,22
ENSG00000274615,12,7,17,10,11,4
ENSG00000278505,0,7,3,0,0,3
ENSG00000183153,1,4,0,29,4,9
ENSG00000108306,2499,2737,1121,1076,1570,993
ENSG00000141741,3332,2511,1670,3065,2085,2240
ENSG00000108576,0,2,1,4,2,0
ENSG00000188895,2000,2318,2066,1335,1841,964
ENSG00000285559,0,0,0,0,0,0
ENSG00000227255,0,0,0,0,0,0
ENSG00000265666,307,252,208,108,66,99
ENSG00000131759,1565,1267,1882,297,434,656
ENSG00000126353,0,0,2,113,394,90
ENSG00000275480,0,0,0,0,0,0
ENSG00000265799,6,0,0,4,7,10
ENSG00000264663,0,0,3,0,0,0
ENSG00000141744,0,0,11,0,0,0
ENSG00000264125,0,0,1,1,0,0
ENSG00000167914,0,0,0,21,0,0
ENSG00000265646,584,451,458,179,196,189
ENSG00000279806,0,2,19,0,3,0
ENSG00000278918,3,2,0,22,9,9
ENSG00000265739,7,6,1,5,8,2
ENSG00000172057,4504,3192,2410,5418,3717,3750
ENSG00000266736,11,3,2,0,3,0
ENSG00000264930,0,0,0,0,0,0
ENSG00000131746,221,215,329,57,207,70
ENSG00000172301,4222,3285,2287,1916,2466,1954
ENSG00000235554,8,17,9,69,38,41
ENSG00000266088,4,0,0,0,4,0
ENSG00000131471,24,59,42,3,48,4
ENSG00000263433,0,0,0,0,0,0
ENSG00000131482,0,0,0,0,14,2
ENSG00000214546,0,14,0,4,1,0
ENSG00000131748,5819,4609,6851,2309,2163,3223
ENSG00000266120,0,0,0,1,1,0
ENSG00000279775,0,0,0,0,0,0
ENSG00000141753,7077,5867,8352,1812,5163,3922
ENSG00000251550,0,2,0,6,2,3
ENSG00000182271,1,0,0,0,0,0
ENSG00000126581,7946,6720,4603,4103,4911,3696
ENSG00000259928,0,0,0,0,0,0
ENSG00000176563,19,19,5,15,44,23
ENSG00000264655,6,2,1,39,29,16
ENSG00000197566,367,353,94,135,139,24
ENSG00000231421,0,0,2,0,0,0
ENSG00000183688,16951,15740,19639,1309,1092,1360
ENSG00000265046,0,0,0,0,0,0
ENSG00000264837,0,0,0,0,0,0
ENSG00000264058,0,0,0,0,0,0
ENSG00000266775,0,0,0,0,0,0
ENSG00000126562,31,66,114,7,52,8
ENSG00000229637,10,6,5,3,3,4
ENSG00000231870,0,0,0,4,30,7
ENSG00000251239,0,0,0,0,0,0
ENSG00000264943,13,0,0,28,19,7
ENSG00000223979,0,0,1,0,0,0
ENSG00000108848,2303,1991,1450,2116,3394,1448
ENSG00000159182,2,0,0,1,0,0
ENSG00000108349,9782,10535,6900,3046,3894,2683
ENSG00000251665,0,0,0,0,29,0
ENSG00000278346,0,0,0,0,0,0
ENSG00000244559,0,0,0,0,0,0
ENSG00000126368,1318,1142,1614,295,303,414
ENSG00000266222,0,0,0,0,0,0
ENSG00000108651,5251,5354,2282,2010,2310,968
ENSG00000249870,0,0,5,4,4,0
ENSG00000248883,0,0,0,0,0,0
ENSG00000263787,1,0,0,0,0,0
ENSG00000131480,224,240,317,55,126,55
ENSG00000263715,0,0,0,0,0,0
ENSG00000173991,4,10,0,10,25,0
ENSG00000227011,0,0,0,0,0,0
ENSG00000154945,3130,3394,2013,1244,1403,761
ENSG00000278963,23,23,63,24,31,24
ENSG00000108798,6,0,0,406,144,310
ENSG00000248895,0,5,0,0,0,0
ENSG00000233380,20,7,20,26,28,53
ENSG00000173714,9,3,0,92,4309,305
ENSG00000159202,22015,20826,16781,7729,9408,7342
ENSG00000243521,13,10,0,13,13,15
ENSG00000183978,4408,3488,2269,3625,3838,3705
ENSG00000251461,0,0,0,0,0,0
ENSG00000167083,21,33,14,108,38,51
ENSG00000262039,0,0,0,1,0,0
ENSG00000249658,0,0,0,0,0,0
ENSG00000108846,5363,5435,4777,776,190,534
ENSG00000073584,633,525,295,439,418,311
ENSG00000213373,0,0,0,2,0,0
ENSG00000279199,3,1,5,0,7,2
ENSG00000241788,0,0,0,0,0,0
ENSG00000263990,2,6,4,1,9,3
ENSG00000262006,0,0,0,0,0,0
ENSG00000011260,6831,7026,3524,2986,2855,1732
ENSG00000261976,0,0,0,0,0,0
ENSG00000265000,0,0,0,0,0,0
ENSG00000262967,0,0,0,0,0,0
ENSG00000267659,0,0,0,5,0,5
ENSG00000248702,0,0,0,0,0,0
ENSG00000264451,0,0,0,0,0,3
ENSG00000141200,0,0,0,0,0,0
ENSG00000262518,0,0,0,0,0,0
ENSG00000154975,0,0,0,0,0,0
ENSG00000075429,0,0,0,2,2,1
ENSG00000011052,0,0,0,0,0,0
ENSG00000265664,0,0,0,0,0,0
ENSG00000271239,0,0,0,0,0,0
ENSG00000154229,824,992,970,378,156,96
ENSG00000266501,105,128,47,145,100,52
ENSG00000267452,2,1,2,0,0,0
ENSG00000231749,3,0,0,0,22,4
ENSG00000240995,0,0,0,0,0,0
ENSG00000267250,2,0,0,3,4,1
ENSG00000141198,2924,3076,1109,1367,1433,675
ENSG00000266765,0,0,0,0,0,0
ENSG00000242067,1,0,0,7,3,8
ENSG00000263317,1,0,0,0,0,1
ENSG00000264907,4,0,0,0,0,0
ENSG00000263647,0,0,0,0,0,0
ENSG00000267109,0,0,0,0,0,0
ENSG00000262384,0,0,0,16,5,2
ENSG00000280299,0,0,0,0,0,0
ENSG00000279743,0,0,0,0,0,0
ENSG00000265218,0,12,4,7,14,1
ENSG00000265883,0,0,0,0,1,0
ENSG00000141232,6320,7229,3901,10490,23121,8500
ENSG00000249383,0,0,0,0,0,0
ENSG00000266155,0,0,0,0,0,0
ENSG00000176160,0,0,0,0,2,0
ENSG00000108370,381,533,156,464,274,321
ENSG00000226364,0,0,0,0,0,0
ENSG00000264895,9,33,10,29,45,8
ENSG00000264491,2,4,0,1,0,0
ENSG00000263199,0,0,0,0,0,0
ENSG00000075461,945,934,1101,45,5,67
ENSG00000159210,5931,4269,3371,3816,4461,4735
ENSG00000271101,0,0,0,2,0,2
ENSG00000250976,0,0,0,0,0,0
ENSG00000069188,0,18,126,49,104,363
ENSG00000227517,0,0,0,0,8,0
ENSG00000263574,0,0,0,0,0,0
ENSG00000288006,0,0,0,0,0,0
ENSG00000267471,0,0,0,0,0,0
ENSG00000265927,0,0,0,0,0,0
ENSG00000108878,0,3,42,0,0,0
ENSG00000234721,0,0,1,0,0,0
ENSG00000177338,0,0,0,0,0,0
ENSG00000249982,0,0,0,0,0,0
ENSG00000242407,0,0,0,0,0,0
ENSG00000266357,0,0,0,0,0,0
ENSG00000263125,0,0,0,1,0,0
ENSG00000244649,0,1,0,0,2,0
ENSG00000187504,1,0,0,173,75,66
ENSG00000180901,1526,1336,1389,587,530,559
ENSG00000198265,4677,6535,3923,2010,2115,1061
ENSG00000283376,0,0,0,4,2,15
ENSG00000285648,0,0,0,0,0,1
ENSG00000166260,6568,8600,2945,4231,2585,1560
ENSG00000108468,6119,5935,3765,1821,1481,1362
ENSG00000229980,165,108,130,64,189,78
ENSG00000272346,0,0,0,0,0,0
ENSG00000230532,0,0,0,0,0,0
ENSG00000264750,0,0,0,0,1,0
ENSG00000264734,0,0,0,0,0,0
ENSG00000266644,0,0,0,0,2,1
ENSG00000263189,0,0,0,0,1,0
ENSG00000264985,0,0,0,0,0,1
ENSG00000285829,0,0,0,0,1,0
ENSG00000141293,0,0,0,0,7,0
ENSG00000131747,46249,66411,21136,8012,4167,1208
ENSG00000272006,6,2,3,6,6,8
ENSG00000285822,1,0,0,0,0,0
ENSG00000215769,34,62,25,27,13,12
ENSG00000271974,0,0,0,0,0,0
ENSG00000265912,0,8,0,0,3,3
ENSG00000264172,0,0,0,0,0,0
ENSG00000285939,0,0,0,0,2,0
ENSG00000261965,4,2,2,2,0,1
ENSG00000229330,1,0,0,0,1,0
ENSG00000159199,8454,6152,4644,7776,7396,7984
ENSG00000285535,0,0,0,1,0,2
ENSG00000120063,5510,8041,1995,5000,2366,1750
ENSG00000169696,6470,5079,7848,2564,2783,2784
ENSG00000141570,1077,964,1053,512,580,517
ENSG00000224254,0,0,0,0,0,0
ENSG00000272134,0,0,0,0,0,1
ENSG00000159217,5,0,0,0,12,8
ENSG00000263252,0,0,0,0,0,0
ENSG00000265935,0,0,0,0,0,0
ENSG00000232457,1,0,6,6,8,5
ENSG00000279059,175,213,124,102,85,25
ENSG00000011258,1052,1170,795,730,637,287
ENSG00000288036,0,0,0,0,0,0
ENSG00000265246,0,0,0,0,0,0
ENSG00000262271,0,0,0,0,0,1
ENSG00000270781,30,16,38,162,151,181
ENSG00000272220,0,0,0,0,0,0
ENSG00000275710,1,4,3,0,0,1
ENSG00000279089,32,60,16,31,75,13
ENSG00000266598,0,3,1,6,0,1
ENSG00000141568,4591,3267,4617,1224,1449,1389
ENSG00000262094,0,0,0,0,0,0
ENSG00000265982,0,1,2,0,10,2
ENSG00000279143,0,0,0,0,0,0
ENSG00000154265,62,60,18,543,675,41
ENSG00000166263,922,1790,589,517,289,140
ENSG00000272400,0,0,0,0,0,0
ENSG00000262902,12,14,6,56,36,22
ENSG00000173838,10,0,5,11,8,2
ENSG00000267440,0,0,0,2,14,2
ENSG00000141179,1710,1836,1046,897,582,571
ENSG00000264958,0,0,0,0,0,0
ENSG00000263860,0,0,0,0,0,0
ENSG00000260785,0,0,0,0,0,1
ENSG00000166292,0,0,0,0,0,2
ENSG00000159224,38,27,11,0,0,2
ENSG00000250838,0,0,0,0,0,0
ENSG00000252456,0,0,0,0,0,0
ENSG00000251812,0,0,0,0,2,0
ENSG00000251829,0,0,0,0,0,0
ENSG00000206730,0,0,0,0,0,0
ENSG00000273948,0,0,0,0,0,0
ENSG00000274836,0,0,0,0,0,0
ENSG00000207132,0,0,0,0,0,0
ENSG00000201255,0,0,0,0,0,0
ENSG00000263583,0,1,17,0,3,1
ENSG00000252112,0,0,0,0,0,0
ENSG00000222679,1,4,0,0,0,0
ENSG00000274663,0,0,0,0,0,0
ENSG00000275006,0,0,0,1,0,0
ENSG00000274284,0,0,0,0,0,0
ENSG00000284144,0,0,0,0,0,0
ENSG00000274621,0,0,0,0,0,0
ENSG00000238793,0,1,0,0,1,2
ENSG00000283721,0,0,0,0,0,0
ENSG00000241631,0,0,0,0,0,0
ENSG00000252618,0,0,0,0,0,0
ENSG00000222881,1,0,2,0,0,0
ENSG00000265178,0,0,0,0,1,0
ENSG00000283935,0,0,0,0,0,0
ENSG00000252039,0,0,0,0,0,0
ENSG00000278447,3,2,3,5,11,3
ENSG00000284399,0,0,0,0,0,0
ENSG00000206805,0,0,0,0,0,0
ENSG00000221739,0,0,0,0,0,0
ENSG00000244514,0,0,0,0,0,0
ENSG00000263602,0,0,0,0,0,0
ENSG00000207306,0,0,0,0,0,0
ENSG00000273750,0,0,0,0,0,0
ENSG00000200538,0,0,0,0,0,0
ENSG00000277542,0,0,0,0,1,0
ENSG00000278672,0,0,0,0,0,0
ENSG00000200903,0,0,0,0,0,0
ENSG00000238804,0,0,0,0,0,0
ENSG00000201340,1,0,0,0,1,0
ENSG00000212565,0,0,0,0,0,0
ENSG00000255851,1,1,0,0,1,2
ENSG00000251764,0,0,0,0,0,0
ENSG00000273500,0,0,0,0,0,0
ENSG00000252636,0,0,0,0,0,0
ENSG00000278581,0,0,0,0,0,0
ENSG00000252242,1,1,0,0,0,0
ENSG00000252685,0,0,0,0,0,1
ENSG00000284172,0,0,0,0,0,0
ENSG00000251698,0,0,0,0,0,0
ENSG00000207943,0,0,0,0,0,0
ENSG00000251809,0,0,0,0,0,0
ENSG00000238759,0,0,0,0,0,0
ENSG00000264840,0,0,0,0,0,0
ENSG00000212149,0,0,0,2,0,0
ENSG00000266967,78,87,60,29,92,29
ENSG00000108825,1,4,0,0,3,3
ENSG00000279917,0,2,2,0,10,1
ENSG00000279361,2,2,0,2,16,0
ENSG00000288109,2,0,0,0,0,0
ENSG00000130935,10373,12722,3723,4620,3186,908
ENSG00000200394,0,0,0,0,0,0
ENSG00000266858,0,0,0,0,0,1
ENSG00000213179,3,0,0,1,3,8
ENSG00000266717,3,4,4,2,4,0
ENSG00000279573,12,2,10,2,5,15
ENSG00000279880,1,11,7,5,2,0
ENSG00000265052,0,0,1,0,1,0
ENSG00000266117,0,1,1,2,1,0
ENSG00000265055,8,18,0,17,4,4
ENSG00000278730,168,133,113,101,102,49
ENSG00000274561,14,11,14,23,11,0
ENSG00000277476,12,11,27,14,18,12
ENSG00000267352,0,0,0,0,0,0
ENSG00000267708,0,0,4,0,0,0
ENSG00000278740,0,0,0,0,0,0
ENSG00000267731,0,0,0,0,0,3
ENSG00000267472,0,0,0,0,0,0
ENSG00000070540,1310,991,586,650,740,899
ENSG00000207561,9,0,2,0,0,0
ENSG00000072210,12754,13235,7923,9182,5804,3921
ENSG00000264932,1,0,2,4,2,0
ENSG00000275982,0,0,0,0,0,0
ENSG00000252349,0,0,0,0,1,0
ENSG00000262681,0,0,0,12,28,6
ENSG00000264785,1,0,0,1,0,0
ENSG00000108602,117,146,73,832,399,1281
ENSG00000230607,4,0,5,0,7,1
ENSG00000083290,5556,4690,4885,2829,2461,2152
ENSG00000231096,0,0,0,40,19,33
ENSG00000279251,0,0,2,0,2,0
ENSG00000276406,4,2,3,0,5,1
ENSG00000270091,3,9,5,5,4,6
ENSG00000285785,0,0,0,0,0,0
ENSG00000286732,4,9,20,6,13,0
ENSG00000279555,14,0,8,10,21,7
ENSG00000279281,15,2,0,7,41,1
ENSG00000266100,0,0,0,0,0,0
ENSG00000280028,1,0,16,1,2,0
ENSG00000263499,0,0,0,0,7,1
ENSG00000242889,0,3,7,0,0,0
ENSG00000238447,0,1,0,0,0,0
ENSG00000166329,0,0,0,0,0,8
ENSG00000265542,0,0,0,1,0,15
ENSG00000222976,0,0,0,0,0,2
ENSG00000181610,5286,4969,2401,4965,3701,3330
ENSG00000264914,2,0,2,6,28,4
ENSG00000214860,0,1,3,0,0,0
ENSG00000264177,0,0,0,1,1,0
ENSG00000267441,0,0,0,0,0,0
ENSG00000275206,0,0,0,0,0,0
ENSG00000204471,0,0,0,0,0,0
ENSG00000220161,4,3,4,10,7,27
ENSG00000266162,0,0,0,0,0,0
ENSG00000227919,0,0,0,0,0,0
ENSG00000267492,0,0,0,0,0,0
ENSG00000230662,238,302,123,98,94,64
ENSG00000171916,0,0,0,141,69,54
ENSG00000227689,1,0,1,2,2,3
ENSG00000227077,30,18,14,43,35,46
ENSG00000276532,0,0,0,0,0,0
ENSG00000262262,0,0,0,0,0,0
ENSG00000287058,0,0,0,0,0,0
ENSG00000174977,384,473,148,506,324,78
ENSG00000224126,866,618,878,231,286,368
ENSG00000265693,0,0,0,0,0,0
ENSG00000171931,2,3,1,13,2,0
ENSG00000171928,1825,2693,813,2751,1520,463
ENSG00000265478,11,5,10,8,12,1
ENSG00000250111,0,0,0,0,0,0
ENSG00000274747,0,0,0,0,0,0
ENSG00000264273,2,4,4,4,6,0
ENSG00000201489,0,0,0,0,2,0
ENSG00000276384,6,9,27,13,6,20
ENSG00000277957,3,2,13,1,5,0
ENSG00000264772,1,0,0,3,3,0
ENSG00000209582,0,0,0,0,0,0
ENSG00000238917,0,0,0,0,0,0
ENSG00000277985,0,0,0,0,0,0
ENSG00000129226,4,3,5,4,8,1
ENSG00000129255,7779,6482,5675,5086,3916,3785
ENSG00000129194,68,48,95,18,28,8
ENSG00000129214,76,8,52,111,67,17
ENSG00000141504,2090,1528,1346,1339,1300,1164
ENSG00000129244,1,0,0,15,21,8
ENSG00000108947,738,625,664,93,245,234
ENSG00000262628,0,0,0,0,0,0
ENSG00000262085,0,0,0,0,0,0
ENSG00000142163,0,0,0,0,0,0
ENSG00000252283,0,0,0,0,0,0
ENSG00000240873,0,0,0,0,0,0
ENSG00000287721,3,4,4,0,7,4
ENSG00000267644,0,0,0,0,0,0
ENSG00000266830,0,0,0,0,0,0
ENSG00000263788,0,0,0,0,0,0
ENSG00000264486,0,0,0,0,0,0
ENSG00000109084,7137,7779,3907,4511,4392,2479
ENSG00000109079,8230,6677,5216,3163,3880,2750
ENSG00000004142,39154,34954,30789,13240,12238,13268
ENSG00000244045,1016,871,598,558,545,487
ENSG00000258924,0,0,0,0,0,0
ENSG00000284532,0,0,0,0,0,0
ENSG00000265618,0,0,0,0,0,0
ENSG00000273171,0,0,0,0,0,0
ENSG00000109072,27,16,18,907,204,583
ENSG00000277450,23,6,26,6,20,5
ENSG00000279532,10,6,12,3,19,32
ENSG00000197879,61925,56874,64365,13908,12236,12035
ENSG00000132376,2989,2345,2542,1172,1311,1166
ENSG00000243704,0,0,0,0,4,5
ENSG00000167705,1693,1266,1132,872,667,720
ENSG00000185561,1364,1357,828,372,493,355
ENSG00000283824,0,0,0,0,0,0
ENSG00000167711,14,18,0,75,323,41
ENSG00000132386,6510,5036,5072,2798,7352,3520
ENSG00000186532,3632,3578,3106,1096,990,975
ENSG00000132383,24724,23478,14951,7247,6243,3916
ENSG00000108958,210,218,167,154,164,103
ENSG00000187870,0,1,0,25,9,4
ENSG00000218454,0,0,0,0,0,0
ENSG00000213671,24,24,13,43,23,22
ENSG00000226549,1031,1025,662,519,423,269
ENSG00000264215,2,4,7,0,3,1
