ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
hsa05130,Pathogenic Escherichia coli infection,155,-0.3741984158955035,-1.4863503938107745,0.006969850636952088,0.026837930613551143,0.01678161254390158,3296,"tags=36%, list=25%, signal=28%",CLDN12/ARHGEF11/CLDN6/GAPDH/WASF3/IRAK4/BAK1/MYO10/TUBB2B/ARPC1A/WASF1/ARHGEF12/TUBAL3/TJP1/NFKB1/ARPC2/ARPC5/OCLN/SEC24A/MYH11/MAPK13/ACTR3/CHUK/MYO1B/SEC24D/MAP3K7/ACTR2/GNA13/ABCF2/TAB3/ACTG1/CLDN14/ROCK1/NFKBIA/MYO6/MYO5B/ARPC1B/CASP3/WIPF1/NAIP/TNFSF10/TNFRSF10B/CXCL8/PYCARD/MYD88/CDC42/NCKAP1/CASP4/CYFIP2/TNF/CYTH4/NLRP3/IL1B/FAS/CASP1/CLDN18
hsa04960,Aldosterone-regulated sodium reabsorption,19,-0.6311521512147615,-1.756108709477538,0.007063753520464592,0.0268904253335868,0.016814437207804473,2318,"tags=42%, list=17%, signal=35%",PIK3R1/PIK3CB/KRAS/ATP1A3/PIK3CD/PIK3CA/ATP1A1/SCNN1G
hsa04010,MAPK signaling pathway,226,-0.34298525941138386,-1.4302613986915726,0.008153317391320834,0.03068945310216269,0.019189948679749807,3552,"tags=36%, list=26%, signal=27%",TAB2/TNFRSF1A/RRAS2/STK4/DUSP9/RPS6KA2/PRKCG/JMJD7-PLA2G4B/NGFR/MAP3K2/MET/PLA2G4B/RASGRF1/IRAK4/FLT3LG/SOS2/MAP4K2/RELB/MAP2K2/NFKB1/GNG12/DUSP7/ANGPT4/VEGFC/CACNB1/PRKACB/CACNA1G/MAPK13/EPHA2/CHUK/RAPGEF2/KDR/SOS1/CACNG6/MAP3K12/RAP1B/CACNA1H/MAP3K7/RPS6KA3/HSPA6/NFKB2/PDGFA/CACNA2D1/RASA1/CACNB4/CD14/RET/AKT3/KRAS/IL1RAP/IGF2/TAOK1/MAP2K4/RASGRP2/EFNA1/NTF4/RASA2/RASGRP3/TGFB3/FLNA/CASP3/CACNG8/CACNG7/MAP3K1/TGFBR2/DUSP5/DUSP6/MYD88/CDC42/CSF1/FGF18/IL1A/DUSP2/PGF/PPP3CA/MAP3K8/MAP2K1/TNF/NTRK1/IL1B/FAS/RAC2
hsa03030,DNA replication,34,0.4969981734362152,1.7399989223523649,0.00871093888306166,0.032424050286951736,0.020274582897418365,3802,"tags=59%, list=28%, signal=42%",MCM3/RNASEH2A/RNASEH2C/PRIM1/PCNA/MCM2/POLD3/RFC2/MCM4/MCM6/RFC3/RNASEH1/MCM7/POLE3/RPA2/POLD2/SSBP1/PRIM2/POLA2/MCM5
hsa04020,Calcium signaling pathway,137,-0.3842155668344271,-1.5026500859116139,0.009142073908403164,0.03365488746500066,0.021044218713386117,3202,"tags=34%, list=24%, signal=26%",PHKG1/MET/ORAI2/PLCB4/PHKA2/NTSR1/TPCN1/P2RX4/SPHK1/TPCN2/MST1/PHKG2/VEGFC/PRKACB/PHKA1/CACNA1G/KDR/PLCB3/CAMK1D/CACNA1H/PDGFA/BDKRB1/MCOLN3/P2RX2/RET/MST1R/ATP2B1/ITPKA/VDAC1/ATP2A3/OXTR/ITPR3/MYLK/FGF18/MCOLN2/CAMK1G/PTGER1/PPP3CA/PTK2B/GNA15/ATP2B4/HRH2/NTRK1/ADORA2A/PTAFR/PLCD4
hsa04935,"Growth hormone synthesis, secretion and action",82,-0.4274728911338136,-1.5462811034019823,0.010002651124883133,0.03642269703082445,0.022774915032628646,2625,"tags=35%, list=20%, signal=29%",PLCB4/SOS2/MAP2K2/STAT1/SSTR5/PRKACB/MAPK13/EP300/PIK3R1/SOS1/PLCB3/SSTR2/SOCS2/PIK3CB/AKT3/KRAS/PIK3CD/MAP2K4/SHC1/MAP3K1/SHC2/ITPR3/STAT5A/PIK3CA/SOCS1/JAK2/MAP2K1/ADCY5/CREB3L3
hsa04810,Regulation of actin cytoskeleton,157,-0.3753114534425565,-1.4936249129153603,0.010163121723121756,0.03660909437898697,0.022891468284111257,3128,"tags=39%, list=23%, signal=30%",GSN/VCL/ARPC1A/SOS2/WASF1/ARHGEF12/MYL12B/MAP2K2/LIMK1/CFL2/MYL5/ARPC2/ARPC5/SSH1/GNG12/IQGAP1/ACTN1/MYH11/ITGA10/ACTR3/SSH2/PIK3R1/SOS1/PAK6/ARHGEF4/ACTR2/PDGFA/PPP1R12A/BDKRB1/ITGA3/PIK3CB/GNA13/APC/DIAPH2/AKT3/KRAS/ACTG1/MSN/ROCK1/PIK3CD/PXN/MYL12A/ITGA6/ARPC1B/CYRIB/ITGB4/CDC42/ITGAM/MYLK/ITGA2/ITGB2/PIK3CA/FGF18/NCKAP1/ITGA5/ITGB3/ITGAV/CYFIP2/MAP2K1/ITGA1/RAC2
hsa04070,Phosphatidylinositol signaling system,70,-0.43674356546490695,-1.535415799284319,0.010332615957591178,0.03682368452971324,0.023025650342224466,3495,"tags=36%, list=26%, signal=27%",PRKCG/SACM1L/DGKH/INPP5F/PLCB4/SYNJ2/PI4KB/DGKA/MTMR4/PIK3R1/PLCB3/PIK3CB/IPPK/PIK3CD/DGKQ/MTMR6/SYNJ1/ITPKA/PIK3C2B/ITPR3/PIK3C2A/IPMK/PIK3CA/PI4K2B/PLCD4
hsa04072,Phospholipase D signaling pathway,93,-0.41127590017778076,-1.5262565978854847,0.011410800583407741,0.04023808626780624,0.025160657242084664,3951,"tags=44%, list=29%, signal=31%",GRB2/DGKI/ADCY6/GNA12/PDGFRB/PDGFB/RRAS2/JMJD7-PLA2G4B/DGKH/PLA2G4B/RALB/PLCB4/PLD1/SOS2/MAP2K2/DGKA/AGPAT3/SPHK1/PLD2/PIK3R1/SOS1/RHEB/PLCB3/FCER1G/PDGFA/PIK3CB/GNA13/AKT3/KRAS/PIK3CD/DGKQ/SHC1/SHC2/CXCL8/PIK3CA/PTK2B/PIK3R5/MAP2K1/RAPGEF3/CYTH4/ADCY5
hsa04926,Relaxin signaling pathway,92,-0.4161188486210599,-1.541455216898078,0.011666695556668546,0.040711906369624615,0.02545693438352019,3048,"tags=35%, list=23%, signal=27%",PLCB4/GNB2/SOS2/MAP2K2/NFKB1/GNG12/VEGFC/PRKACB/MAPK13/PIK3R1/SOS1/PLCB3/PIK3CB/AKT3/KRAS/PIK3CD/NFKBIA/MAP2K4/SHC1/COL4A2/GNG8/GNG10/TGFBR2/SHC2/GNG4/PIK3CA/GNA15/MAP2K1/MMP1/ADCY5/MMP9/CREB3L3
hsa05410,Hypertrophic cardiomyopathy,58,-0.46334347650245306,-1.5875602312262311,0.011939088860275176,0.0412329357545586,0.025782731233800982,2572,"tags=38%, list=19%, signal=31%",CACNB1/ITGA10/CACNG6/CACNA2D1/CACNB4/ITGA3/ACTG1/LAMA2/TPM1/ITGA6/TGFB3/ITGB4/CACNG8/CACNG7/ATP2A3/SSPN/ITGA2/ITGA5/ITGB3/ITGAV/TNF/ITGA1
hsa04936,Alcoholic liver disease,97,-0.41084761126013913,-1.5364639409697542,0.012853905495253146,0.043939370825610245,0.02747505041412864,3619,"tags=40%, list=27%, signal=30%",FOXO3/SCD/TAB2/TNFRSF1A/ACADM/IL17RC/CTNNB1/IRAK4/TICAM1/ACOX1/SCD5/NFKB1/CPT1B/MAPK13/CHUK/LPIN3/MAP3K7/CD14/TAB3/AKT3/CXCL3/ALDH2/NFKBIA/MAP2K4/LY96/CASP3/CCND1/CXCL8/TCF7/IKBKE/TBK1/MYD88/C5AR1/CXCL2/TNF/FOXO1/C3/IL1B/FAS
hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,67,-0.43017097545519617,-1.5037321035407925,0.01368619808853185,0.045705313797239334,0.028579284982405747,3146,"tags=40%, list=23%, signal=31%",LAT/TICAM1/MAP2K2/NFKB1/STAT1/MAPK13/CHUK/PIK3R1/LCK/JAK1/PIK3CB/AKT3/KRAS/IFNGR2/PIK3CD/NFKBIA/CD274/IFNGR1/HIF1A/NFKBIE/MYD88/PIK3CA/PPP3CA/TLR2/JAK2/MAP2K1/BATF2
hsa04210,Apoptosis,115,-0.39012363067015127,-1.4898370613390441,0.0136263238867409,0.045705313797239334,0.028579284982405747,2873,"tags=31%, list=21%, signal=25%",BAD/MAP2K2/TUBAL3/NFKB1/BID/PARP4/CHUK/PIK3R1/ERN1/CTSO/CTSB/PIK3CB/AKT3/KRAS/ACTG1/PIK3CD/NFKBIA/PARP3/BCL2A1/CASP3/TNFSF10/BIRC2/TNFRSF10B/APAF1/ITPR3/TRAF1/PIK3CA/CTSW/MAP2K1/CASP10/TNF/BIRC3/NTRK1/FAS/CTSS/IL3RA
hsa03018,RNA degradation,63,0.38036227958950897,1.4887105165073673,0.013779811025436337,0.045705313797239334,0.028579284982405747,3124,"tags=43%, list=23%, signal=33%",HSPD1/TENT4A/DCP1B/EDC3/NUDT16/PFKL/EXOSC3/EXOSC2/EXOSC7/LSM6/LSM8/PAN2/BTG2/PARN/TOB2/PFKP/LSM3/PABPC4/MPHOSPH6/EXOSC4/LSM4/LSM7/LSM1/EXOSC5/CNOT7/C1D/ZCCHC7
hsa04925,Aldosterone synthesis and secretion,60,-0.4568133593023186,-1.5791317212657334,0.01525534994915015,0.050103355225150005,0.03132935644871909,2542,"tags=30%, list=19%, signal=24%",PRKACB/CACNA1G/PLCB3/CAMK1D/CACNA1H/DAGLA/PRKD1/PRKD3/ATP1A3/ATP2B1/SCARB1/NPR1/ITPR3/CAMK1G/ATP1A1/ATP2B4/ADCY5/CREB3L3
hsa05222,Small cell lung cancer,80,-0.4265572528823474,-1.5363451538024506,0.015430833000544424,0.05018766072992604,0.031382072223897196,1827,"tags=34%, list=14%, signal=29%",ITGA3/PIK3CB/AKT3/LAMA2/PIK3CD/CCNE2/NFKBIA/LAMB1/CDKN1B/ITGA6/COL4A2/LAMB2/BIRC7/CASP3/BIRC2/APAF1/CCND1/LAMA5/TRAF1/ITGA2/PIK3CA/POLK/CDKN1A/ITGAV/LAMB3/BIRC3/LAMC2
hsa04666,Fc gamma R-mediated phagocytosis,74,-0.43730086989385947,-1.5568861929226447,0.01583959089028297,0.051021759117738416,0.03190362942476024,3191,"tags=43%, list=24%, signal=33%",PLA2G4B/LAT/GSN/WASF3/MYO10/ARPC1A/PLD1/PRKCD/WASF1/LIMK1/CFL2/ARPC2/ARPC5/SPHK1/ACTR3/PLD2/PIK3R1/ACTR2/PIK3CB/AKT3/BIN1/PIK3CD/LYN/VASP/ASAP2/ARPC1B/MARCKSL1/ASAP1/CDC42/PIK3CA/MAP2K1/RAC2
hsa04940,Type I diabetes mellitus,21,-0.6080827921953973,-1.727448422773791,0.01613183373427757,0.05146823143793321,0.03218280614657881,2216,"tags=71%, list=17%, signal=60%",HLA-A/GAD1/HLA-E/HLA-DQB1/HLA-C/HLA-DQA1/HLA-DOB/LTA/HLA-DPA1/HLA-F/IL1A/HLA-B/TNF/IL1B/FAS
hsa04915,Estrogen signaling pathway,92,-0.4040914055566211,-1.496901203257357,0.01715679668278255,0.05422195178049203,0.03390469255088111,2318,"tags=25%, list=17%, signal=21%",PIK3R1/SOS1/PLCB3/HSPA6/PIK3CB/AKT3/KRAS/PIK3CD/SHC1/KRT19/SHC2/KRT15/TFF1/ITPR3/GABBR1/PIK3CA/KRT13/MAP2K1/KRT32/ADCY5/MMP9/KRT37/CREB3L3
hsa04740,Olfactory transduction,22,0.5307027838985865,1.6340381217662825,0.01753246439973027,0.05489136050382842,0.03432327019720929,1168,"tags=18%, list=9%, signal=17%",CAMK2A/GNG7/PRKG2/CALML4
hsa04015,Rap1 signaling pathway,149,-0.3570122135982058,-1.4088796197205995,0.017986058066127058,0.05579008751993115,0.034885239329037865,3251,"tags=33%, list=24%, signal=25%",CTNNB1/MET/LAT/THBS1/RALB/RAPGEF6/PLCB4/MAP2K2/KRIT1/ANGPT4/VEGFC/MAPK13/EPHA2/RAPGEF2/PIK3R1/KDR/PLCB3/PARD6B/RAP1B/PDGFA/APBB1IP/PRKD1/PIK3CB/ARAP3/AKT3/PRKD3/KRAS/ACTG1/PIK3CD/RASGRP2/VASP/EFNA1/RASGRP3/LCP2/RASSF5/TLN2/CDC42/CSF1/ITGAM/ITGB2/PIK3CA/FGF18/PGF/ITGB3/MAP2K1/RAPGEF3/ADCY5/ADORA2A/RAC2
hsa01522,Endocrine resistance,76,-0.4179766274144671,-1.4891930703229361,0.02433002234227861,0.07471602715115495,0.04671952679679446,3122,"tags=45%, list=23%, signal=35%",MAPK8/RPS6KB1/GRB2/ADCY6/HBEGF/BIK/NOTCH4/E2F3/NCOR1/SOS2/BAD/MAP2K2/RB1/PRKACB/MAPK13/PIK3R1/SOS1/NOTCH3/PIK3CB/AKT3/KRAS/PIK3CD/SHC1/CDKN1B/NOTCH2/SHC2/CCND1/PIK3CA/MDM2/CDKN1A/MAP2K1/DLL1/ADCY5/MMP9
hsa04115,p53 signaling pathway,66,-0.41603996112463587,-1.4540216127996735,0.02453362085560312,0.07471602715115495,0.04671952679679446,1517,"tags=47%, list=11%, signal=42%",CASP9/BBC3/COP1/ATM/PIDD1/PMAIP1/CCND2/THBS1/PPM1D/SHISA5/CCND3/BID/ZMAT3/DDB2/SESN1/AIFM2/GORAB/CCNE2/SESN2/CASP3/TNFRSF10B/APAF1/CCND1/RRM2B/CCNG1/MDM2/CCNG2/CDKN1A/SERPINE1/FAS/CD82
hsa04014,Ras signaling pathway,161,-0.35251661713326127,-1.4032395540936708,0.026650649464877663,0.08043214027688303,0.050293781351452405,3612,"tags=43%, list=27%, signal=32%",RALGAPA1/PDGFB/RRAS2/STK4/PRKCG/JMJD7-PLA2G4B/NGFR/GNB4/MET/PLA2G4B/LAT/RALB/RASGRF1/FLT3LG/GNB2/SYNGAP1/PLD1/SOS2/BAD/MAP2K2/NFKB1/GNG12/ANGPT4/VEGFC/PRKACB/EPHA2/CHUK/PLAAT3/PLD2/PIK3R1/KDR/SOS1/PAK6/RAP1B/RGL1/PDGFA/RASA1/RASA4/RGL2/PIK3CB/RIN1/AKT3/KRAS/PIK3CD/ETS1/IGF2/SHC1/RASGRP2/EFNA1/NTF4/RASA2/RASGRP3/GNG8/GNG10/SHOC2/RASA4B/SHC2/RASSF5/KSR1/TBK1/GNG4/CDC42/CSF1/PIK3CA/FGF18/PGF/MAP2K1/NTRK1/RAC2
hsa05212,Pancreatic cancer,68,-0.41991452044840233,-1.4700002005584825,0.027278970219487653,0.08159334842436039,0.05101987851201169,3117,"tags=37%, list=23%, signal=28%",RALB/BAK1/PLD1/BAD/NFKB1/RB1/STAT1/CHUK/PLD2/PIK3R1/DDB2/JAK1/PIK3CB/AKT3/KRAS/PIK3CD/TGFB3/TGFBR2/CCND1/CDC42/PIK3CA/POLK/CDKN1A/MAP2K1/RAC2
hsa04613,Neutrophil extracellular trap formation,104,-0.37992694732354154,-1.4317179517239875,0.029105507411051154,0.08628623878497466,0.053954317417784635,3048,"tags=32%, list=23%, signal=25%",PLCB4/HDAC7/MAP2K2/H2AC15/NFKB1/HDAC10/MAPK13/PIK3R1/PLCB3/H2BC12/MAP3K7/H3C10/AGER/PIK3CB/AKT3/ACTG1/CYBA/PIK3CD/VDAC1/GSDMD/ITGAM/ITGB2/PIK3CA/ITGB3/CASP4/C5AR1/NCF4/TLR2/MAP2K1/C3/RAC2/CASP1/GP1BA
hsa05330,Allograft rejection,14,-0.6293179548218338,-1.5929045854757335,0.029656808603990906,0.08639157288988655,0.05402018226264706,2216,"tags=79%, list=17%, signal=66%",HLA-A/HLA-E/HLA-DQB1/HLA-C/HLA-DQA1/HLA-DOB/HLA-DPA1/HLA-F/HLA-B/TNF/FAS
hsa05206,MicroRNAs in cancer,142,-0.35729376608009256,-1.4043804955583177,0.029512406515765897,0.08639157288988655,0.05402018226264706,2338,"tags=28%, list=17%, signal=24%",EP300/PIK3R1/SOS1/SLC45A3/NOTCH3/CD44/PDGFA/MIR324/ST14/PIK3CB/DICER1/APC/ZEB1/KRAS/BMF/TPM1/TNXB/ROCK1/PIK3CD/CCNE2/PDCD4/SHC1/EFNA1/CDKN1B/CASP3/TIMP3/NOTCH2/FSCN1/CCND1/CCNG1/PIK3CA/ITGA5/MDM2/CDKN1A/SOCS1/ITGB3/MAP2K1/HOXD10/MMP9/PLAU
hsa04370,VEGF signaling pathway,49,-0.44055575110041206,-1.4762996269173945,0.030669819140533263,0.08857232251791933,0.05538379318481052,2873,"tags=43%, list=21%, signal=34%",PRKCG/JMJD7-PLA2G4B/PLA2G4B/BAD/MAP2K2/SPHK1/SH2D2A/MAPK13/PIK3R1/KDR/PIK3CB/AKT3/KRAS/PIK3CD/PXN/SHC2/CDC42/PIK3CA/PPP3CA/MAP2K1/RAC2
hsa03013,Nucleocytoplasmic transport,92,0.32003362241811156,1.3595383529765424,0.03161192176541314,0.09051276744797779,0.056597142881846293,2256,"tags=28%, list=17%, signal=24%",THOC6/GLE1/RBM8A/SNUPN/THOC3/NUP37/RNPS1/THOC5/ALYREF/IPO4/KPNA7/KPNA6/CASC3/SAP18/SEC13/POM121C/MAGOH/EEF1A2/TNPO3/NXT1/EIF4A3/NUP88/THOC7/POM121/SEH1L/PYM1
hsa05120,Epithelial cell signaling in Helicobacter pylori infection,58,-0.43356186375016065,-1.4855190750968448,0.03206538952064958,0.09103309736794583,0.056922502360475184,3194,"tags=41%, list=24%, signal=32%",MET/JAM3/ATP6V1D/ATP6V0A1/TJP1/NFKB1/ADAM10/MAPK13/CHUK/ATP6V0E1/ATP6V1C2/CXCL3/NFKBIA/MAP2K4/LYN/TCIRG1/ATP6V1C1/CASP3/CXCL8/ADAM17/CDC42/ATP6V1G2/CCL5/CXCL2
hsa05223,Non-small cell lung cancer,57,-0.42831595482618984,-1.4679643734954997,0.033243469930781436,0.09358455820850237,0.05851791699447595,3619,"tags=47%, list=27%, signal=35%",FOXO3/STK4/PRKCG/E2F3/MET/BAK1/SOS2/BAD/MAP2K2/RB1/PIK3R1/SOS1/DDB2/PIK3CB/RET/AKT3/KRAS/PIK3CD/JAK3/KIF5B/RASSF5/CCND1/STAT5A/PIK3CA/POLK/CDKN1A/MAP2K1
hsa02010,ABC transporters,23,-0.5441211340647188,-1.5929777311866453,0.03516735878555799,0.09776112434047719,0.06112950115869588,2798,"tags=35%, list=21%, signal=28%",ABCC10/ABCA4/ABCB6/TAP1/ABCA2/ABCB10/TAP2/ABCA5
hsa05214,Glioma,58,-0.4100573609908817,-1.4049852686924702,0.03531073446327684,0.09776112434047719,0.06112950115869588,3683,"tags=45%, list=27%, signal=33%",PDGFRB/PDGFB/PRKCG/E2F3/BAK1/SOS2/MAP2K2/RB1/PIK3R1/SOS1/CAMK1D/DDB2/PDGFA/PIK3CB/AKT3/KRAS/PIK3CD/SHC1/SHC2/CCND1/PIK3CA/MDM2/POLK/CAMK1G/CDKN1A/MAP2K1
hsa05231,Choline metabolism in cancer,74,-0.41356445132000647,-1.4723793810426822,0.035943386013470746,0.09869700257797295,0.061714700747891975,4057,"tags=49%, list=30%, signal=34%",MAPK8/RPS6KB1/GRB2/DGKI/EIF4EBP1/PDGFRB/PDGFB/PRKCG/JMJD7-PLA2G4B/DGKH/PLA2G4B/WASF3/PLD1/SOS2/SLC44A1/WASF1/MAP2K2/DGKA/SLC22A5/PLD2/PIK3R1/SOS1/RHEB/LYPLA1/PDGFA/PIK3CB/AKT3/KRAS/PIK3CD/DGKQ/SLC22A1/HIF1A/SLC22A4/PIK3CA/MAP2K1/RAC2
hsa05211,Renal cell carcinoma,60,-0.4097905267951756,-1.4165812070924977,0.0379746835443038,0.10342698363692499,0.06467233226629403,3194,"tags=37%, list=24%, signal=28%",MET/SOS2/BAD/MAP2K2/EP300/PIK3R1/SOS1/PAK6/RAP1B/PIK3CB/CUL2/AKT3/KRAS/PIK3CD/ETS1/TGFB3/HIF1A/CDC42/PIK3CA/CDKN1A/MAP2K1/ARNT2
hsa05220,Chronic myeloid leukemia,70,-0.39309513835254867,-1.381965376881679,0.03867403314917127,0.10448226697558367,0.06533219521803976,3053,"tags=39%, list=23%, signal=30%",BAK1/SOS2/BAD/MAP2K2/NFKB1/RB1/CHUK/PIK3R1/SOS1/DDB2/PIK3CB/AKT3/KRAS/PIK3CD/NFKBIA/SHC1/CDKN1B/TGFB3/TGFBR2/SHC2/CCND1/STAT5A/PIK3CA/MDM2/POLK/CDKN1A/MAP2K1
hsa04080,Neuroactive ligand-receptor interaction,104,-0.371979997969935,-1.4017706417709752,0.04067806094270322,0.10901720332644464,0.06816786633766689,2137,"tags=27%, list=16%, signal=23%",GAL/GIP/BDKRB1/SSTR2/TSPO/P2RX2/GABRD/LEPR/SPX/OGFRL1/PAQR6/PYY/LHB/OXTR/PTGIR/GABBR1/UCN2/GLRB/PTGER1/PAQR9/C5AR1/C3/HRH2/ADORA2A/PTAFR/PRSS1/PRSS2/EDN2
hsa05213,Endometrial cancer,49,-0.42796866046619564,-1.4341203632013844,0.04182232309792302,0.11119427172860484,0.06952917540924547,3251,"tags=43%, list=24%, signal=33%",CTNNB1/BAK1/AXIN2/SOS2/BAD/MAP2K2/ILK/PIK3R1/SOS1/DDB2/PIK3CB/APC/AKT3/KRAS/PIK3CD/CCND1/TCF7/PIK3CA/POLK/CDKN1A/MAP2K1
hsa00130,Ubiquinone and other terpenoid-quinone biosynthesis,11,0.6208903533624105,1.615376943281506,0.044585583913190834,0.11351534514473811,0.07098053003551576,1624,"tags=36%, list=12%, signal=32%",COQ7/COQ3/COQ2/VKORC1L1
hsa00910,Nitrogen metabolism,10,-0.6682965921471783,-1.5610951389614576,0.04401408450704225,0.11351534514473811,0.07098053003551576,1268,"tags=60%, list=9%, signal=54%",GLUD1/GLUD2/CA13/CA8/CA9/CA12
hsa00512,Mucin type O-glycan biosynthesis,21,-0.5293494286450553,-1.5037817996916336,0.04472843450479233,0.11351534514473811,0.07098053003551576,4342,"tags=76%, list=32%, signal=52%",B4GALT5/ST3GAL2/C1GALT1/B3GNT3/GALNT7/GALNT5/ST3GAL1/ST6GALNAC4/ST6GALNAC2/GALNT4/GALNT9/GALNT10/GALNT1/GCNT4/GALNT6/GALNT16
hsa04929,GnRH secretion,38,-0.46030466795781333,-1.4679510991425107,0.044182621502209134,0.11351534514473811,0.07098053003551576,3129,"tags=45%, list=23%, signal=34%",HCN3/PLCB4/MAP2K2/CACNA1G/PIK3R1/PLCB3/CACNA1H/KCNN4/PIK3CB/AKT3/KRAS/PIK3CD/LHB/ITPR3/GABBR1/PIK3CA/MAP2K1
hsa04261,Adrenergic signaling in cardiomyocytes,96,-0.37857327510233824,-1.4133709215734387,0.04327988837913794,0.11351534514473811,0.07098053003551576,2572,"tags=26%, list=19%, signal=21%",CACNB1/PRKACB/MAPK13/CACNG6/PLCB3/BVES/PPP2R5E/CACNA2D1/PPP2R1B/CACNB4/AKT3/ATP1A3/TPM1/ATP2B1/CACNG8/CACNG7/ATP2A3/SCN1B/ATP1A1/SCN4B/PIK3R5/ATP2B4/RAPGEF3/ADCY5/CREB3L3
hsa03320,PPAR signaling pathway,45,-0.42637368987541374,-1.3990897367253667,0.04354136429608128,0.11351534514473811,0.07098053003551576,3608,"tags=40%, list=27%, signal=29%",SCD/ACSL1/FADS2/ACADM/SLC27A5/ACOX1/SCD5/ILK/CPT1B/ME3/DBI/ACOX2/ACSL4/FABP6/SORBS1/MMP1/ACSL5/OLR1
hsa05143,African trypanosomiasis,19,-0.5471727901566188,-1.5224457375828555,0.046251993620414676,0.11649938242736027,0.07284643237406033,663,"tags=32%, list=5%, signal=30%",MYD88/TNF/SELE/IL1B/FAS/ICAM1
hsa00970,Aminoacyl-tRNA biosynthesis,41,0.4036787101171607,1.4666849118941436,0.04715874653350068,0.11789686633375171,0.07372027148599086,3627,"tags=41%, list=27%, signal=30%",GATB/AARS2/KARS1/HARS1/FARS2/TARS2/SARS1/AARS1/FARSB/NARS2/MARS2/PARS2/GATC/FARSA/QRSL1/MTFMT/LARS2
hsa04725,Cholinergic synapse,71,-0.40176848930683545,-1.4184417920392531,0.04876543739406762,0.12101052982972335,0.07566722839313418,1803,"tags=31%, list=13%, signal=27%",PLCB4/GNB2/CHRNA3/GNG12/PRKACB/PIK3R1/PLCB3/PIK3CB/AKT3/KRAS/PIK3CD/GNG8/GNG10/ITPR3/ACHE/GNG4/PIK3CA/PIK3R5/JAK2/MAP2K1/ADCY5/CREB3L3
hsa04727,GABAergic synapse,45,-0.4211570825561992,-1.381972119165587,0.04934687953555878,0.12155297532656024,0.0760064166221068,3986,"tags=40%, list=30%, signal=28%",GABBR2/ADCY6/SLC38A5/PRKCG/SLC38A2/GNB4/GNB2/GNG12/PRKACB/GAD1/SLC12A5/GABRD/GNG8/GNG10/GNG4/GABBR1/ADCY5/SLC6A12
hsa03022,Basal transcription factors,37,0.38787150192102193,1.3649811958957885,0.05026950927599446,0.12292179275516893,0.07686233074085977,3769,"tags=43%, list=28%, signal=31%",TAF3/TAF15/GTF2H3/GTF2F2/GTF2H4/GTF2E1/TAF8/TAF6L/TAF4B/TAF10/TAF12/TAF11/TAF5/TBP/TAF7/TAF13
hsa04979,Cholesterol metabolism,27,-0.4948235224997098,-1.480168674661142,0.05238095238095238,0.12715665976535542,0.07951037012821911,4368,"tags=52%, list=33%, signal=35%",STARD3/ANGPTL4/VDAC3/APOE/NPC2/SORT1/SOAT1/NCEH1/LIPA/TSPO/LIPG/VDAC1/SCARB1/LRP1
hsa03015,mRNA surveillance pathway,81,0.3139128288440426,1.3212798066324272,0.052950845552335604,0.1276153471944779,0.07979718489144103,2818,"tags=30%, list=21%, signal=24%",GLE1/RBM8A/FIP1L1/CSTF2T/CPSF3/RNPS1/ALYREF/CASC3/SAP18/PPP2R2D/MAGOH/PPP2R5D/ETF1/CPSF7/NXT1/EIF4A3/CLP1/PPP2R2A/MSI2/PYM1/PABPC4/PPP1CC/PAPOLG/CPSF6
hsa04726,Serotonergic synapse,52,-0.42964313563675355,-1.456582786871873,0.053960452962198174,0.12911965530240277,0.08073782059757473,1129,"tags=40%, list=8%, signal=37%",APP/PRKCG/JMJD7-PLA2G4B/GNB4/PLA2G4B/PLCB4/GNB2/GNG12/PRKACB/PLCB3/KRAS/GNG8/CASP3/GNG10/ITPR3/GNG4/MAP2K1/SLC6A4/RAPGEF3/PTGS1/ADCY5
hsa00600,Sphingolipid metabolism,40,-0.4403769155478349,-1.4191287344906216,0.05604719764011799,0.1312993790869897,0.08210079006539185,4692,"tags=57%, list=35%, signal=38%",SPHK2/PSAP/HEXB/CERS5/B4GALT5/SGMS1/SGMS2/HEXA/GLA/GBA2/KDSR/SPHK1/SMPD2/GALC/CERS4/ACER3/SMPD1/ASAH1/B4GALT6/ACER2/GM2A/SGPP2/PSAPL1
hsa04622,RIG-I-like receptor signaling pathway,52,-0.4087707863382141,-1.3858210262661277,0.055714285714285716,0.1312993790869897,0.08210079006539185,1560,"tags=35%, list=12%, signal=31%",ADAR/NFKB1/MAPK13/CHUK/MAP3K7/TRIM25/NFKBIA/TANK/MAP3K1/IFIH1/CXCL8/IKBKE/CYLD/TBK1/DHX58/CASP10/STING1/TNF
