category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Organismal Systems,Nervous system,hsa04722,Neurotrophin signaling pathway,21/1123,120/8538,0.175,1.3304986642920746,1.418870672502933,0.10271656830873632,0.3213426586539366,0.2569154146978533,MAP2K1/NFKBIB/CDC42/NFKBIE/SHC1/NFKBIA/SH2B3/ARHGDIB/PIK3CD/KRAS/ZNF274/PTPN11/BDNF/CAMK2A/PIK3CA/MAP3K1/SHC2/AKT3/MATK/NTRK1/CALML4,21
Environmental Information Processing,Signal transduction,hsa04014,Ras signaling pathway,38/1123,238/8538,0.15966386554621848,1.2139003419711607,1.3024103907367475,0.11570992337454344,0.3567488644944398,0.285222892125513,MAP2K1/CSF1/CDC42/SHC1/RAC2/ETS1/TBK1/RASSF1/PLA2G12A/KSR1/EFNA1/PIK3CD/KRAS/PTPN11/BDNF/SHOC2/RASSF5/PGF/GNG10/MRAS/RASAL2/IGF2/PIK3CA/RASGRP3/RASA2/SHC2/FGF18/AKT3/FGFR3/GNG7/GNG4/RASA4B/NTRK1/RASGRP2/FGF21/PLAAT2/CALML4/GNG8,38
Human Diseases,Infectious disease: bacterial,hsa05150,Staphylococcus aureus infection,18/1123,102/8538,0.17647058823529413,1.341679325336546,1.35094429733044,0.11668408845612284,0.3567488644944398,0.285222892125513,C3/ICAM1/KRT19/PTAFR/KRT37/KRT15/KRT17/ITGAM/KRT32/HLA-DOB/ITGB2/C5AR1/KRT40/KRT13/KRT16/HLA-DQA1/HLA-DQB1/HLA-DPA1,18
Human Diseases,Cancer: specific types,hsa05217,Basal cell carcinoma,12/1123,63/8538,0.19047619047619047,1.448161811474367,1.3893837315142716,0.11733549419990133,0.3567488644944398,0.285222892125513,CDKN1A/WNT9A/WNT7B/WNT4/SHH/TCF7/WNT5B/POLK/WNT11/FZD4/APC/WNT6,12
Cellular Processes,Cell growth and death,hsa04215,Apoptosis - multiple species,7/1123,32/8538,0.21875,1.6631233303650934,1.4624921676200302,0.11821883192924253,0.3567488644944398,0.285222892125513,BIRC3/BIRC5/BIRC2/CASP7/CASP3/BIRC7/APAF1,7
Cellular Processes,Transport and catabolism,hsa04146,Peroxisome,15/1123,83/8538,0.18072289156626506,1.3740089476338122,1.3324507744460534,0.12318681255996276,0.36563265164714126,0.2923255341151708,PMVK/ACSL5/PEX14/ACSL4/FAR1/HSD17B4/MVK/MLYCD/PXMP4/XDH/DDO/FAR2/EPHX2/ACOX2/NUDT7,15
Human Diseases,Cancer: specific types,hsa05211,Renal cell carcinoma,13/1123,70/8538,0.18571428571428572,1.411957766187508,1.3467848769218675,0.12330719923583942,0.36563265164714126,0.2923255341151708,MAP2K1/CDKN1A/CDC42/ETS1/HIF1A/PIK3CD/KRAS/PTPN11/CUL2/PIK3CA/AKT3/ARNT2/TGFB3,13
Environmental Information Processing,Signal transduction,hsa04390,Hippo signaling pathway,26/1123,157/8538,0.16560509554140126,1.259070619530262,1.2749906816117267,0.1253582976252323,0.3685101680190018,0.29462612599759674,BIRC3/SERPINE1/WNT9A/CCND1/AREG/WNT7B/BIRC5/YWHAH/ACTG1/TGFBR2/MYC/CCN2/WNT4/RASSF1/BIRC2/TEAD4/TCF7/WNT5B/BMP5/WNT11/FZD4/SOX2/ITGB2/APC/TGFB3/WNT6,26
Human Diseases,Cancer: specific types,hsa05212,Pancreatic cancer,14/1123,77/8538,0.18181818181818182,1.3823362745891687,1.3114959698813984,0.1284005014810217,0.3742271026070803,0.2991968500547424,MAP2K1/CDKN1A/CCND1/CDC42/TGFBR2/RAC2/E2F1/RAD51/PIK3CD/KRAS/POLK/PIK3CA/AKT3/TGFB3,14
Metabolism,Metabolism of cofactors and vitamins,hsa00770,Pantothenate and CoA biosynthesis,5/1123,21/8538,0.23809523809523808,1.8102022643429587,1.4465941933941104,0.13220648799050055,0.38205434241322617,0.3054547759994616,ALDH1B1/PPCDC/UPB1/VNN1/ALDH2,5
Metabolism,Energy metabolism,hsa00920,Sulfur metabolism,3/1123,10/8538,0.3,2.280854853072128,1.5771146408394103,0.1341836103358337,0.3845093371808344,0.3074175592833342,SQOR/MPST/TST,3
Human Diseases,Cancer: specific types,hsa05213,Endometrial cancer,11/1123,59/8538,0.1864406779661017,1.4174804171634696,1.2522087613875037,0.14517404595284533,0.4125362472493355,0.32982524475251707,MAP2K1/CDKN1A/CCND1/MYC/PIK3CD/KRAS/TCF7/POLK/PIK3CA/AKT3/APC,11
Environmental Information Processing,Signal transduction,hsa04010,MAPK signaling pathway,46/1123,300/8538,0.15333333333333332,1.1657702582368654,1.1374787412689968,0.14702545653279914,0.4143444684106158,0.33127092859499757,MAP2K1/CSF1/AREG/MYD88/FLNA/CDC42/DUSP6/DUSP5/TNF/MKNK2/DUSP2/TGFBR2/MYC/FAS/RAC2/EREG/EFNA1/CACNG8/PPP3CA/ECSIT/JUND/KRAS/CASP3/MAP3K8/CACNG7/BDNF/PGF/MRAS/IL1B/IGF2/MAP3K4/FOS/MAP2K4/RASGRP3/RASA2/TAOK1/MAP3K1/IL1A/FGF18/AKT3/FGFR3/NTRK1/IL1RAP/TGFB3/RASGRP2/FGF21,46
Human Diseases,Drug resistance: antineoplastic,hsa01522,Endocrine resistance,17/1123,99/8538,0.1717171717171717,1.3055398148897703,1.1899449114893363,0.14922788506041726,0.4149418046031726,0.3317485025226785,MAP2K1/CDKN1A/CCND1/SHC1/MMP9/NOTCH2/CDKN1B/E2F1/MDM2/DLL1/PIK3CD/KRAS/PIK3CA/FOS/SHC2/AKT3/ADCY5,17
Genetic Information Processing,Transcription,hsa03020,RNA polymerase,7/1123,34/8538,0.20588235294117646,1.5652925462259704,1.2852512441547372,0.1507252590092643,0.4149418046031726,0.3317485025226785,POLR2D/POLR3D/POLR3E/POLR1A/POLR1B/POLR1E/POLR3GL,7
Human Diseases,Cardiovascular disease,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,15/1123,86/8538,0.1744186046511628,1.3260784029489117,1.1827105147046202,0.1531311320362379,0.4149418046031726,0.3317485025226785,ITGA5/ITGAV/ITGA2/ACTG1/ITGA6/CACNG8/ATP2A3/ITGB3/ITGB4/CACNG7/ITGA1/TCF7/PKP2/DTNA/SSPN,15
Metabolism,Metabolism of cofactors and vitamins,hsa00790,Folate biosynthesis,6/1123,28/8538,0.21428571428571427,1.629182037908663,1.2977095256964482,0.1533216052199406,0.4149418046031726,0.3317485025226785,AKR1B1/MOCS2/DHFR/DHFR2/ALPL/ALPG,6
Organismal Systems,Excretory system,hsa04966,Collecting duct acid secretion,6/1123,28/8538,0.21428571428571427,1.629182037908663,1.2977095256964482,0.1533216052199406,0.4149418046031726,0.3317485025226785,SLC12A7/TCIRG1/ATP6V1C1/ATP6V1G2/ATP6V0D2/ATP6V0A4,6
Environmental Information Processing,Signal transduction,hsa04370,VEGF signaling pathway,11/1123,60/8538,0.18333333333333332,1.3938557435440784,1.1913875114133297,0.1579469063896294,0.4240936620382963,0.3390654683374556,MAP2K1/CDC42/PXN/RAC2/PPP3CA/PIK3CD/KRAS/PIK3CA/SHC2/AKT3/PTGS2,11
Environmental Information Processing,Signal transduction,hsa04024,cAMP signaling pathway,35/1123,226/8538,0.15486725663716813,1.1774324462761723,1.0520137924969333,0.16975582164333772,0.4522401185967044,0.36156873195414857,MAP2K1/ATP1A1/RAPGEF3/ATP2B4/NFKBIA/RAC2/DRD1/EDN1/ATP2A3/EDN2/PIK3CD/ADRB1/BDNF/PDE10A/GABBR1/OXTR/CAMK2A/PIK3CA/HTR1B/FOS/CREB3L3/ATP1A3/ATP2B1/AKT3/ROCK1/ARAP3/NPR1/ADCY5/HCAR2/ADORA1/HCAR1/LHB/ADORA2A/HCAR3/CALML4,35
Organismal Systems,Immune system,hsa04610,Complement and coagulation cascades,15/1123,88/8538,0.17045454545454544,1.2959402574273455,1.0859353481039862,0.17507203572309532,0.4556511772654337,0.3642958941557256,C3/PLAU/SERPINE1/PLAUR/SERPINA1/PROS1/THBD/SERPIND1/ITGAM/F3/PLAT/SERPINB2/ITGB2/C5AR1/VTN,15
Metabolism,Lipid metabolism,hsa00120,Primary bile acid biosynthesis,4/1123,17/8538,0.23529411764705882,1.7889057671153947,1.267042697074532,0.1760887409121555,0.4556511772654337,0.3642958941557256,HSD17B4/HSD3B7/CH25H/ACOX2,4
Metabolism,Energy metabolism,hsa00910,Nitrogen metabolism,4/1123,17/8538,0.23529411764705882,1.7889057671153947,1.267042697074532,0.1760887409121555,0.4556511772654337,0.3642958941557256,CA8/CA13/CA12/CA9,4
Metabolism,Metabolism of terpenoids and polyketides,hsa00900,Terpenoid backbone biosynthesis,5/1123,23/8538,0.21739130434782608,1.6527933717913972,1.2199281958042425,0.17638110087694206,0.4556511772654337,0.3642958941557256,ACAT1/PMVK/MVK/CHURC1-FNTB/IDI2,5
Environmental Information Processing,Signal transduction,hsa04330,Notch signaling pathway,11/1123,62/8538,0.1774193548387097,1.3488926550426565,1.0729491463724519,0.18510273108790862,0.47458670151110405,0.37943496123283205,HDAC1/DTX4/NOTCH2/ADAM17/DTX3L/DLL1/ATXN1L/HEY2/KAT2B/HEY1/RBPJ,11
Environmental Information Processing,Signal transduction,hsa04150,mTOR signaling pathway,25/1123,158/8538,0.15822784810126583,1.2029825174431057,1.002194718621753,0.18666650648196628,0.4750244679876903,0.3797849581997586,MAP2K1/WNT9A/WNT7B/SESN2/TNF/CAB39/WNT4/ATP6V1C1/STK11/MIOS/PIK3CD/KRAS/RICTOR/STRADB/WNT5B/RRAGB/WNT11/PIK3CA/DEPTOR/ATP6V1G2/AKT3/FZD4/PRKAA2/RRAGD/WNT6,25
Organismal Systems,Immune system,hsa04664,Fc epsilon RI signaling pathway,12/1123,69/8538,0.17391304347826086,1.3222346974331178,1.0458459584113675,0.1896505928803054,0.47904334942358623,0.3829980784093497,MAP2K1/CSF2/TNF/RAC2/LYN/PIK3CD/KRAS/ALOX5AP/PIK3CA/MAP2K4/AKT3/LCP2,12
Environmental Information Processing,Signal transduction,hsa04066,HIF-1 signaling pathway,18/1123,110/8538,0.16363636363636364,1.2441026471302516,1.0027519364750725,0.19203102505083605,0.48148955545834626,0.3849538350477286,MAP2K1/SERPINE1/CDKN1A/TIMP1/MKNK2/IFNGR2/CDKN1B/IFNGR1/EDN1/PFKL/HIF1A/PIK3CD/ENO3/ALDOC/CAMK2A/CUL2/PIK3CA/AKT3,18
Human Diseases,Infectious disease: viral,hsa05160,Hepatitis C,25/1123,159/8538,0.15723270440251572,1.1954165896604445,0.9679453503399134,0.19548658201957805,0.4865760910122344,0.3890205512337358,MAP2K1/CDKN1A/CCND1/IFNAR2/OAS3/NFKBIA/TNF/YWHAH/MYC/CLDN18/FAS/TBK1/E2F1/OAS1/EIF2AK2/SCARB1/PIK3CD/KRAS/CASP3/IKBKE/APAF1/PIK3CA/IRF9/AKT3/CLDN10,25
Metabolism,Lipid metabolism,hsa00590,Arachidonic acid metabolism,11/1123,63/8538,0.1746031746031746,1.3274816605181696,1.0152531515266079,0.19943810812191065,0.4928144555766053,0.39400816173588754,PRXL2B/PTGES/PLA2G12A/GGT5/ALOXE3/PTGIS/PTGS2/PTGS1/CBR3/EPHX2/PLAAT2,11
Metabolism,Metabolism of cofactors and vitamins,hsa00130,Ubiquinone and other terpenoid-quinone biosynthesis,3/1123,12/8538,0.25,1.900712377560107,1.2150412741254355,0.20250287934704045,0.4953678069925899,0.3960495817597802,COQ7/COQ2/COQ3,3
Organismal Systems,Endocrine system,hsa04920,Adipocytokine signaling pathway,12/1123,70/8538,0.17142857142857143,1.3033456303269304,0.9917067741810417,0.20337681225502227,0.4953678069925899,0.3960495817597802,TNFRSF1B/NFKBIB/NFKBIE/NFKBIA/TNF/ACSL5/ACSL4/STK11/PTPN11/JAK2/AKT3/PRKAA2,12
Metabolism,Global and overview maps,hsa01250,Biosynthesis of nucleotide sugars,7/1123,37/8538,0.1891891891891892,1.4383769343698105,1.0399213399837075,0.20620579021012853,0.4986962727776867,0.3987107104473557,UXS1/GFPT2/UAP1/PGM3/GFPT1/GALT/MIOX,7
Environmental Information Processing,Signal transduction,hsa04068,FoxO signaling pathway,21/1123,133/8538,0.15789473684210525,1.200449922669541,0.9066711478415704,0.21478507587519324,0.5109426449978371,0.40850175969884184,MAP2K1/CDKN1A/CCND1/BNIP3/TGFBR2/CDKN1B/MDM2/STK11/SETD7/CCNB2/PIK3CD/KRAS/FOXO1/CCNG2/PIK3CA/AGAP2/AKT3/PRKAA2/TGFB3/IL7R/TNFSF10,21
Genetic Information Processing,Transcription,hsa03022,Basal transcription factors,8/1123,44/8538,0.18181818181818182,1.3823362745891687,0.9894700546305283,0.21491136382738282,0.5109426449978371,0.40850175969884184,TAF15/CCNH/GTF2H3/TAF3/GTF2A1/GTF2F2/TAF9B/GTF2H4,8
Metabolism,Metabolism of other amino acids,hsa00410,beta-Alanine metabolism,6/1123,31/8538,0.1935483870967742,1.4715192600465343,1.0234791708978275,0.21576463601081688,0.5109426449978371,0.40850175969884184,ALDH1B1/UPB1/MLYCD/ALDH3B1/ALDH2/AOC3,6
Human Diseases,Infectious disease: bacterial,hsa05100,Bacterial invasion of epithelial cells,13/1123,78/8538,0.16666666666666666,1.2671415850400711,0.9223389719561729,0.22002557926410024,0.5174394657176427,0.4136960074729725,ITGA5/CDC42/SEPTIN9/SHC1/CTTN/PXN/ACTG1/ARPC1B/SEPTIN8/PIK3CD/PIK3CA/SHC2/ACTR3B,13
Organismal Systems,Endocrine system,hsa04921,Oxytocin signaling pathway,24/1123,155/8538,0.15483870967741936,1.1772154080372275,0.8664720062375995,0.22382301696989934,0.5212248648478481,0.41672245715571127,MAP2K1/CDKN1A/ITPR3/CCND1/ACTG1/CACNG8/PPP3CA/KRAS/CACNG7/OXTR/CAMK2A/FOS/KCNJ14/ROCK1/PRKAA2/MYLK/NPR1/PTGS2/CAMK1G/PIK3R5/GUCY1A2/ADCY5/MYLK2/CALML4,24
Metabolism,Nucleotide metabolism,hsa00240,Pyrimidine metabolism,10/1123,58/8538,0.1724137931034483,1.310836122455246,0.9243458473910885,0.22598713469652332,0.5212248648478481,0.41672245715571127,NT5E/UMPS/TYMP/RRM2B/DHODH/UPB1/ASMTL/CMPK2/ENTPD3/NT5M,10
Human Diseases,Immune disease,hsa05340,Primary immunodeficiency,7/1123,38/8538,0.18421052631578946,1.4005249097811312,0.9629390697353641,0.22622076245595754,0.5212248648478481,0.41672245715571127,IL2RG/TAP1/TAP2/UNG/JAK3/RFXAP/IL7R,7
Metabolism,Nucleotide metabolism,hsa00230,Purine metabolism,20/1123,128/8538,0.15625,1.1879452359750668,0.8337296561014784,0.23636247045549505,0.5409369290290188,0.432482372645519,AMPD3/NT5E/ITPA/NUDT16/IMPDH2/RRM2B/PDE10A/AK4/LACC1/GDA/ENPP4/NPR1/ENTPD3/ENTPD2/GUCY1A2/AK5/XDH/NT5M/ADCY5/PDE6A,20
Genetic Information Processing,Replication and repair,hsa03450,Non-homologous end-joining,3/1123,13/8538,0.23076923076923078,1.7545037331324065,1.0594313408542164,0.2391750389448393,0.5437245885346014,0.4347111234155324,RAD50/LIG4/XRCC4,3
Organismal Systems,Endocrine system,hsa04923,Regulation of lipolysis in adipocytes,10/1123,59/8538,0.1694915254237288,1.2886185610576995,0.8656949547743478,0.2424796017870695,0.5475863854926537,0.4377986536274032,PIK3CD/ADRB1/PIK3CA/AKT3/NPR1/PTGS2/ADCY5/PTGS1/ADORA1/PLAAT2,10
Metabolism,Carbohydrate metabolism,hsa00562,Inositol phosphate metabolism,12/1123,73/8538,0.1643835616438356,1.2497834811354127,0.8340625162007934,0.24698695848336605,0.55047420158711,0.440107480200838,PLCD4/PIK3CD/MTMR6/PIK3C2B/IPMK/PI4K2B/PIK3CA/PIK3C2A/PIP5KL1/ITPKA/SYNJ1/MIOX,12
Human Diseases,Cancer: specific types,hsa05218,Melanoma,12/1123,73/8538,0.1643835616438356,1.2497834811354127,0.8340625162007934,0.24698695848336605,0.55047420158711,0.440107480200838,MAP2K1/CDKN1A/CCND1/E2F1/MDM2/PIK3CD/KRAS/POLK/PIK3CA/FGF18/AKT3/FGF21,12
Genetic Information Processing,Translation,hsa03013,Nucleocytoplasmic transport,17/1123,108/8538,0.1574074074074074,1.196744830315623,0.8007341691035563,0.24920086474696138,0.551801914796843,0.44116899500658235,THOC6/RBM8A/KPNA4/RNPS1/THOC5/THOC3/GLE1/KPNA6/NXT2/SNUPN/NUP37/ALYREF/NUP58/RANBP2/IPO4/AHCTF1/KPNA7,17
Cellular Processes,Transport and catabolism,hsa04144,Endocytosis,37/1123,252/8538,0.14682539682539683,1.1162913963448247,0.7292263150353963,0.25859829788615163,0.5689162553495336,0.4548520146180867,CYTH4/HLA-B/CDC42/EHD1/IL2RG/ARF3/PML/TGFBR2/BIN1/ARPC1B/HLA-C/CHMP3/EPN1/MDM2/ASAP1/SMURF2/HLA-F/NEDD4/CAPZA1/EPS15/WWP1/ASAP2/USP8/KIF5B/WASHC4/AGAP2/SNX32/PIP5KL1/WIPF1/FGFR3/PSD/ZFYVE16/ACTR3B/ARAP3/RUFY2/IL2RB/EEA1,37
Organismal Systems,Nervous system,hsa04725,Cholinergic synapse,18/1123,116/8538,0.15517241379310345,1.1797525102097215,0.7585483729844773,0.2609059682009448,0.5703136869007831,0.45596926966291973,MAP2K1/ITPR3/ACHE/PIK3CD/KRAS/GNG10/JAK2/CAMK2A/PIK3CA/FOS/KCNJ14/CREB3L3/AKT3/GNG7/GNG4/PIK3R5/ADCY5/GNG8,18
Environmental Information Processing,Signal transduction,hsa04022,cGMP-PKG signaling pathway,25/1123,166/8538,0.15060240963855423,1.1450074563615102,0.7342039384078384,0.262673726669375,0.5705206420016362,0.4561347315277782,MAP2K1/ATP1A1/ITPR3/VDAC1/ATP2B4/KCNMA1/VASP/PPP3CA/ATP2A3/ADRB1/CREB3L3/ATP1A3/ATP2B1/AKT3/ROCK1/MEF2B/MYLK/NPR1/PIK3R5/GUCY1A2/ADRA2C/ADCY5/ADORA1/MYLK2/CALML4,25
Cellular Processes,Cell growth and death,hsa04114,Oocyte meiosis,21/1123,139/8538,0.1510791366906475,1.1486319403960359,0.6875316544915903,0.2804498312086431,0.605274635709793,0.4839207613793375,MAP2K1/ITPR3/MAD1L1/YWHAH/CDC26/PPP3CA/SMC1A/CCNB2/ANAPC10/ANAPC15/CUL1/SLK/CAMK2A/SMC3/CPEB3/ADCY5/REC8/CCNE2/SPDYE14/CALML4/SPDYE13,21
Environmental Information Processing,Signal transduction,hsa04015,Rap1 signaling pathway,31/1123,212/8538,0.14622641509433962,1.1117374283842134,0.6411141175227438,0.28938454510608275,0.6192801243448004,0.4951182349291659,MAP2K1/RAPGEF3/CSF1/CDC42/ACTG1/RAC2/VASP/EFNA1/ITGB3/PIK3CD/KRAS/RASSF5/PGF/MRAS/ITGAM/PIK3CA/PRKD3/RASGRP3/FGF18/AKT3/SIPA1L2/FGFR3/TLN2/ARAP3/ITGB2/RASGRP2/ADCY5/FGF21/LCP2/ADORA2A/CALML4,31
Environmental Information Processing,Signal transduction,hsa04371,Apelin signaling pathway,21/1123,140/8538,0.15,1.140427426536064,0.651951007663922,0.29205076459388507,0.6192801243448004,0.4951182349291659,MAP2K1/SERPINE1/ITPR3/CCND1/CCN2/KRAS/GNG10/MRAS/HDAC4/AKT3/PRKAA2/PLAT/GNG7/GNG4/MEF2B/MYLK/PIK3R5/ADCY5/MYLK2/CALML4/GNG8,21
Organismal Systems,Endocrine system,hsa04924,Renin secretion,11/1123,69/8538,0.15942028985507245,1.2120484726470244,0.6882251969505057,0.29418957838793053,0.6192801243448004,0.4951182349291659,ITPR3/KCNMA1/PPP3CA/EDN1/EDN2/ADRB1/NPR1/GUCY1A2/ADCY5/ADORA1/CALML4,11
Cellular Processes,Transport and catabolism,hsa04142,Lysosome,20/1123,133/8538,0.15037593984962405,1.1432856406376581,0.6481067916415862,0.29420346083242715,0.6192801243448004,0.4951182349291659,CTSS/GM2A/LITAF/FUCA1/TCIRG1/SLC11A2/HYAL2/SLC17A5/ACP2/ABCA2/AP1S2/LAPTM5/CTSE/ASAH1/IDUA/MANBA/CTSW/ACP5/ATP6V0D2/ATP6V0A4,20
Metabolism,Glycan biosynthesis and metabolism,hsa00601,Glycosphingolipid biosynthesis - lacto and neolacto series,5/1123,28/8538,0.17857142857142858,1.357651698257219,0.7376688903145094,0.30450035262881725,0.6370222101007772,0.5093031406578216,FUT4/B3GALNT1/FUT1/B3GALT5/B3GALT1,5
Metabolism,Amino acid metabolism,hsa00310,Lysine degradation,10/1123,63/8538,0.15873015873015872,1.2068015095619726,0.6411225715389443,0.31216653222445984,0.6490779724911024,0.5189417961882868,ACAT1/DLD/PLOD2/ALDH1B1/SMYD2/SUV39H1/SETD7/PHYKPL/SETMAR/ALDH2,10
Organismal Systems,Immune system,hsa04666,Fc gamma R-mediated phagocytosis,15/1123,99/8538,0.15151515151515152,1.151946895490974,0.5917671815416808,0.3188738377589958,0.6590059313685914,0.5268792598378303,MAP2K1/CDC42/MARCKSL1/BIN1/RAC2/VASP/ARPC1B/ASAP1/LYN/PIK3CD/ASAP2/PIK3CA/AKT3/ACTR3B/SCIN,15
Human Diseases,Infectious disease: viral,hsa05171,Coronavirus disease - COVID-19,34/1123,238/8538,0.14285714285714285,1.0861213586057752,0.5243813603984339,0.32800078003360034,0.6687474149989554,0.5346676353904289,C3/MMP1/IL6ST/NFKBIB/MYD88/IFNAR2/CSF2/RPL26L1/OAS3/NFKBIA/TNF/CXCL8/RPS5/CCL2/CSF3/STING1/TBK1/IFIH1/ADAM17/RPL11/OAS1/EIF2AK2/PIK3CD/IKBKE/CASP1/TLR2/IL1B/NLRP3/PIK3CA/FOS/IRF9/TMPRSS2/IL12A/C5AR1,34
Environmental Information Processing,Signal transduction,hsa04392,Hippo signaling pathway - multiple species,5/1123,29/8538,0.1724137931034483,1.310836122455246,0.6524964617082446,0.3318581988109174,0.6687474149989554,0.5346676353904289,RASSF1/TEAD4/RASSF4/RASSF2/DCHS1,5
Metabolism,Amino acid metabolism,hsa00330,Arginine and proline metabolism,8/1123,50/8538,0.16,1.2164559216384683,0.5973635638239067,0.3333931394422945,0.6687474149989554,0.5346676353904289,CKB/ALDH1B1/SAT1/ALDH4A1/P4HA1/ARG2/P4HA3/ALDH2,8
Metabolism,Carbohydrate metabolism,hsa00520,Amino sugar and nucleotide sugar metabolism,8/1123,50/8538,0.16,1.2164559216384683,0.5973635638239067,0.3333931394422945,0.6687474149989554,0.5346676353904289,GNPDA1/CYB5R2/UXS1/GFPT2/UAP1/PGM3/GFPT1/GALT,8
Organismal Systems,Immune system,hsa04672,Intestinal immune network for IgA production,8/1123,50/8538,0.16,1.2164559216384683,0.5973635638239067,0.3333931394422945,0.6687474149989554,0.5346676353904289,IL15RA/CCR10/TNFSF13/IL15/HLA-DOB/HLA-DQA1/HLA-DQB1/HLA-DPA1,8
Environmental Information Processing,Signal transduction,hsa04350,TGF-beta signaling pathway,16/1123,108/8538,0.14814814814814814,1.1263480755911746,0.514225563965422,0.3444558313384133,0.6868973010900522,0.5491785799732167,HDAC1/ID3/TNF/SKI/TGFBR2/MYC/SMURF2/LRRC32/INHBA/CUL1/BMP5/ROCK1/ZFYVE16/GREM1/TGFB3/FST,16
Organismal Systems,Endocrine system,hsa04916,Melanogenesis,15/1123,101/8538,0.1485148514851485,1.1291360658772913,0.5080437991428106,0.34802368499828074,0.6899771894442659,0.551640969489319,MAP2K1/WNT9A/WNT7B/WNT4/EDN1/KRAS/TCF7/WNT5B/CAMK2A/WNT11/CREB3L3/FZD4/ADCY5/WNT6/CALML4,15
Metabolism,Amino acid metabolism,hsa00360,Phenylalanine metabolism,3/1123,16/8538,0.1875,1.4255342831700801,0.6629957162068982,0.3532044301634252,0.6902854458294285,0.5518874223485785,IL4I1/ALDH3B1/AOC3,3
Metabolism,Glycan biosynthesis and metabolism,hsa00603,Glycosphingolipid biosynthesis - globo and isoglobo series,3/1123,16/8538,0.1875,1.4255342831700801,0.6629957162068982,0.3532044301634252,0.6902854458294285,0.5518874223485785,B3GALNT1/FUT1/B3GALT5,3
Human Diseases,Infectious disease: bacterial,hsa05110,Vibrio cholerae infection,8/1123,51/8538,0.1568627450980392,1.1926038447435965,0.5368585577655142,0.3542520616426686,0.6902854458294285,0.5518874223485785,ACTG1/TCIRG1/TJP2/ATP6V1C1/ATP6V1G2/SEC61A2/ATP6V0D2/ATP6V0A4,8
Organismal Systems,Endocrine system,hsa04614,Renin-angiotensin system,4/1123,23/8538,0.17391304347826086,1.3222346974331178,0.6021862507371277,0.3584190682740884,0.6944369447810463,0.5552065710705077,ANPEP/THOP1/LNPEP/KLK1,4
Metabolism,Metabolism of other amino acids,hsa00480,Glutathione metabolism,9/1123,59/8538,0.15254237288135594,1.1597567049519297,0.4791811481611918,0.37116052176460923,0.7150606662244731,0.5716953620995171,ANPEP/GPX8/GSTO1/GGT5/GGT7/RRM2B/GPX3/GSTM4/GSTT2B,9
Metabolism,Metabolism of cofactors and vitamins,hsa00760,Nicotinate and nicotinamide metabolism,6/1123,38/8538,0.15789473684210525,1.200449922669541,0.4819202435359411,0.3833391905110622,0.7256562641323586,0.580166607224204,NT5E/BST1/SIRT5/NNMT/NT5M/NMNAT2,6
Organismal Systems,Excretory system,hsa04960,Aldosterone-regulated sodium reabsorption,6/1123,38/8538,0.15789473684210525,1.200449922669541,0.4819202435359411,0.3833391905110622,0.7256562641323586,0.580166607224204,ATP1A1/PIK3CD/KRAS/PIK3CA/ATP1A3/SCNN1G,6
Metabolism,Carbohydrate metabolism,hsa00010,Glycolysis / Gluconeogenesis,10/1123,67/8538,0.14925373134328357,1.1347536582448396,0.4309209074527096,0.3856995155588995,0.7256562641323586,0.580166607224204,DLD/ALDH1B1/BPGM/ACSS2/PFKL/ENO3/ALDOC/GALM/ALDH3B1/ALDH2,10
Metabolism,Carbohydrate metabolism,hsa00630,Glyoxylate and dicarboxylate metabolism,5/1123,31/8538,0.16129032258064516,1.2262660500387785,0.4911328315054637,0.387050343040256,0.7256562641323586,0.580166607224204,ACAT1/DLD/ACO2/ACSS2/AFMID,5
Cellular Processes,Cellular community - eukaryotes,hsa04530,Tight junction,24/1123,170/8538,0.1411764705882353,1.0733434602692367,0.37589102967513555,0.38730041076859023,0.7256562641323586,0.580166607224204,CCND1/TUBA1C/CDC42/CTTN/MYL12A/MYH9/AMOTL2/ACTG1/CLDN18/MSN/RAB8B/TJP2/SYNPO/VASP/ARPC1B/EPB41L4B/STK11/NEDD4/AMOTL1/MAP3K1/ROCK1/PRKAA2/ACTR3B/CLDN10,24
Organismal Systems,Immune system,hsa04613,Neutrophil extracellular trap formation,27/1123,193/8538,0.13989637305699482,1.0636110713807851,0.3478444957116296,0.3959464773773632,0.737666724169965,0.5897690432474794,C3/MAP2K1/HDAC1/VDAC1/CASP4/ACTG1/RAC2/GP1BA/CYBA/H2BC5/H2BC11/GSDMD/ITGB3/PIK3CD/CASP1/TLR2/ITGAM/H2AJ/PIK3CA/HDAC4/MACROH2A2/AKT3/ITGB2/C5AR1/NCF4/H4C3/H4C5,27
Organismal Systems,Digestive system,hsa04970,Salivary secretion,14/1123,97/8538,0.14432989690721648,1.097318486014082,0.3751208485525101,0.39803717667822164,0.737666724169965,0.5897690432474794,ATP1A1/ITPR3/ATP2B4/KCNMA1/CST1/ADRB1/BST1/TRPV6/ATP1A3/ATP2B1/GUCY1A2/CST2/ADCY5/CALML4,14
