category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Cancer: overview,hsa05231,Choline metabolism in cancer,57/3916,99/8538,0.5757575757575758,1.2553161853468289,2.3518491522242186,0.012320786154533584,0.08624540585827914,0.06815426427854858,AKT2/GRB2/HIF1A/JUN/MAP2K1/PDGFB/PDGFRB/RAC2/SLC44A1/HRAS/AKT3/CHKA/PRKCB/PLD2/MAP2K2/SOS2/WASF2/PDGFC/RPS6KB2/DGKA/PIK3R1/RPS6KB1/EGF/DGKD/RAC3/RHEB/EIF4EBP1/PLPP2/DGKH/PIK3CD/DGKZ/PLD1/TSC1/MAPK1/SLC44A2/WASF3/PLA2G4A/SOS1/PIK3CA/DGKQ/PDGFA/GPCPD1/PIP5K1B/DGKI/PCYT1B/PLPP1/SLC22A3/MAPK10/DGKE/DGKG/PDGFRA/SLC22A1/PRKCG/PLA2G4B/SLC44A5/SLC22A4/SLC44A3,57
Genetic Information Processing,Replication and repair,hsa03460,Fanconi anemia pathway,34/3916,55/8538,0.6181818181818182,1.3478131674250162,2.381834833321266,0.012388007801216294,0.08624540585827914,0.06815426427854858,CENPX/ERCC1/FANCI/HES1/FANCG/RPA2/REV3L/WDR48/POLI/BRCA1/TOP3A/BRIP1/RAD51/RPA3/FANCM/BRCA2/PALB2/POLK/MUS81/MLH1/FAAP24/ERCC4/TELO2/FANCD2/FAAP100/FANCE/REV1/RAD51C/RMI2/BLM/EME2/RMI1/FANCB/RPA4,34
Human Diseases,Endocrine and metabolic disease,hsa04933,AGE-RAGE signaling pathway in diabetic complications,58/3916,101/8538,0.5742574257425742,1.2520454292620273,2.345332923310113,0.012499334182359295,0.08624540585827914,0.06815426427854858,AKT2/CCND1/COL4A1/FN1/ICAM1/JUN/MMP2/NFATC1/PIM1/PRKCD/PRKCZ/RELA/SELE/SERPINE1/STAT1/STAT5A/TGFBR1/TNF/HRAS/AKT3/MAPK11/CXCL8/PLCB4/PRKCB/PLCE1/EGR1/SMAD3/CDK4/IL6/SMAD4/PIK3R1/JAK2/COL4A5/F3/CCL2/NFKB1/CDKN1B/PIK3CD/CDC42/TGFB2/MAPK1/AGT/SMAD2/PIK3CA/STAT5B/EDN1/COL3A1/IL1B/PRKCE/THBD/COL4A6/MAPK10/TGFB3/NOX4/BCL2/COL4A3/IL1A/AGER,58
Organismal Systems,Immune system,hsa04625,C-type lectin receptor signaling pathway,60/3916,105/8538,0.5714285714285714,1.24587771778783,2.333360192530076,0.012830566774836016,0.0867950105356554,0.06858858193359191,AKT2/ARHGEF12/BCL10/CALM2/IRF1/ITPR1/ITPR3/JUN/MAP3K14/NFATC1/NFKB2/NFKBIA/PRKCD/PTPN11/RELA/RELB/STAT1/SYK/TNF/IL23A/HRAS/AKT3/NFATC4/MAPK11/STAT2/CASP1/MDM2/PYCARD/RRAS/RRAS2/IL6/PIK3R1/PLK3/IKBKG/CCL22/PAK1/NFKB1/PIK3CD/RHOA/MAPK1/BCL3/PIK3CA/NFATC3/PPP3CA/MALT1/PPP3R1/MRAS/IL1B/IRF9/CBLB/MAPK10/PPP3CC/CCL17/NFATC2/PTGS2/IL12A/IL12B/LSP1/CLEC7A/IL17D,60
Environmental Information Processing,Signal transduction,hsa04012,ErbB signaling pathway,50/3916,86/8538,0.5813953488372093,1.267608143098083,2.295767046194928,0.01448495065563366,0.09430617119731566,0.07452417495073915,AKT2/CDKN1A/EREG/GRB2/JUN/MAP2K1/MYC/NRG1/PAK4/STAT5A/HRAS/AKT3/GSK3B/ELK1/TGFA/PRKCB/MAP2K2/SHC1/SOS2/CAMK2D/RPS6KB2/PIK3R1/RPS6KB1/BAD/PAK3/EGF/PAK1/EIF4EBP1/CDKN1B/PIK3CD/SHC4/MAPK1/SOS1/PIK3CA/HBEGF/PAK2/STAT5B/BTC/NRG2/NRG3/ERBB3/AREG/NRG4/CBLB/MAP2K4/MAPK10/PRKCG/PAK5/PAK6/ERBB4,50
Human Diseases,Infectious disease: viral,hsa05162,Measles,77/3916,139/8538,0.5539568345323741,1.2077843343302888,2.2733453862630557,0.01448761470567458,0.09430617119731566,0.07452417495073915,AKT2/BAK1/BCL2L1/CCND1/CDK6/EIF2AK4/HSPA1A/HSPA1B/IRAK1/JUN/MAP3K7/MX1/MX2/NFKBIA/NFKBIB/OAS1/OAS2/RACK1/RELA/STAT1/STAT5A/TLR4/AKT3/CD46/GSK3B/BID/STAT2/CCNE1/IL2RG/TAB2/FADD/IRF3/CCND2/CDK4/CSNK2B/IL6/MYD88/PIK3R1/IFNAR2/FAS/BAD/IKBKG/NFKB1/CDKN1B/PIK3CD/CDK2/BBC3/CASP9/EIF2AK2/CCND3/HSPA6/ADAR/TNFAIP3/PIK3CA/TLR2/STAT5B/IL1B/IRF9/APAF1/IRF7/CBLB/TLR7/TRAF6/TRADD/MAPK10/TP73/BCL2/IFNB1/IL1A/JAK3/IL12A/IL12B/IL2RB/HSPA1L/CD3D/CCNE2/RAB9B,77
Genetic Information Processing,Translation,hsa03013,Nucleocytoplasmic transport,61/3916,108/8538,0.5648148148148148,1.2314578367949154,2.2280708256656885,0.016690536721109133,0.10471446375837432,0.08274918722629733,NCBP1/NUP205/PNN/RANBP2/THOC2/TPR/UBE2I/UPF2/AHCTF1/KPNA1/RANGAP1/NXF3/NUP153/XPO4/KPNA2/RAE1/NXT1/NUP50/IPO5/EIF4A3/NUP155/IPO7/RAN/NUP88/RANBP17/SUMO2/NUP58/NDC1/IPO11/NUP160/NUP107/SEC13/NUP133/XPO7/NUP62/UPF1/CASC3/KPNA3/XPO1/CSE1L/TNPO3/AAAS/SUMO3/NUP214/UPF3A/IPO8/DDX19B/THOC1/EEF1A2/UPF3B/GLE1/NUP43/TMEM33/ALYREF/MAGOH/ACIN1/NXF2/PYM1/KPNA7/POM121L2/KPNA5,61
Human Diseases,Cancer: specific types,hsa05223,Non-small cell lung cancer,43/3916,73/8538,0.589041095890411,1.2842780584045783,2.2451755346405684,0.016814029192887367,0.10471446375837432,0.08274918722629733,AKT2/BAK1/CCND1/CDK6/CDKN1A/GADD45A/GRB2/KIF5C/MAP2K1/MET/RASSF1/STAT5A/RB1/HRAS/AKT3/TGFA/PRKCB/MAP2K2/SOS2/GADD45B/KIF5B/CDK4/PIK3R1/BAD/EGF/RARB/PIK3CD/CASP9/MAPK1/CDKN2A/SOS1/PIK3CA/POLK/STAT5B/RXRA/E2F2/GADD45G/FHIT/KIF5A/PRKCG/JAK3/ALK/RXRG,43
Metabolism,Glycan biosynthesis and metabolism,hsa00603,Glycosphingolipid biosynthesis - globo and isoglobo series,12/3916,16/8538,0.75,1.6352145045965272,2.340823368561284,0.017709028252508304,0.10471446375837432,0.08274918722629733,GLA/B3GALNT1/ST3GAL1/A4GALT/HEXA/ST8SIA1/FUT1/ST3GAL2/ABO/FUT9/GBGT1/FUT2,12
Human Diseases,Infectious disease: viral,hsa05165,Human papillomavirus infection,172/3916,333/8538,0.5165165165165165,1.126153732895306,2.16143381503778,0.017765217783700597,0.10471446375837432,0.08274918722629733,AKT2/APC/ATM/ATP6AP1/ATP6V0B/ATP6V0E1/ATP6V1A/BAK1/BCAP31/CCND1/CDK6/CDKN1A/CHD4/COL4A1/COL6A3/CREB3/CREB3L2/DLG1/FN1/GRB2/HES1/HLA-E/IRF1/ISG15/ITGA1/ITGA11/ITGA4/ITGA5/ITGB1/ITGB5/JAG1/LAMA4/LAMA5/LAMB1/LAMC2/MAP2K1/MX1/MX2/OASL/PDGFRB/PPP2R5B/PRKCZ/PXN/RELA/SPP1/STAT1/TCIRG1/TERT/THBS1/THBS2/TLR3/TNC/TNF/WNT4/WNT7B/RB1/HRAS/AKT3/DVL1/GSK3B/STAT2/MDM2/CCNE1/LAMC1/ITGB3/RBPJ/HES2/FADD/IRF3/MAP2K2/CCND2/ITGB4/PPP2R3A/SOS2/RPS6KB2/MAML2/TICAM1/CDK4/HES4/NOTCH2/PIK3R1/LAMB3/IFNAR2/RPS6KB1/FAS/BAD/CCNA1/EP300/TADA3/EGF/IKBKG/COL4A5/ATP6V0C/ATP6V1F/RHEB/UBE3A/EIF4EBP1/NFKB1/PPP2R2A/CDKN1B/PIK3CD/FZD6/MAGI1/COL9A3/CDC42/CDK2/TSC1/DVL3/MAML1/EIF2AK2/HLA-F/CCND3/TCF7/MAPK1/LLGL2/AXIN1/HEYL/CCNA2/SOS1/PIK3CA/PPP2R5C/RFNG/COL6A2/TUBG1/FZD3/ATP6V0E2/PPP2R2C/PARD6B/FZD2/LLGL1/PPP2R2B/RBL1/FZD4/TBP/THBS4/RELN/HES7/PARD6A/CREB5/HES6/IRF9/WNT5B/FZD1/WNT9A/NOTCH3/APC2/PPP2R5E/TRADD/WNT11/COL4A6/ITGA7/CREB3L4/WNT2B/CREB3L1/IFNB1/COL4A3/COL6A5/DLG3/PTGS2/ATP6V0A4/COL9A2/HEY2/ATP6V1C2/LAMC3/COL6A6/LAMA2/NOTCH4/CCNE2/FZD9/VTN/WNT6/ITGB6,172
Cellular Processes,Cell growth and death,hsa04210,Apoptosis,75/3916,136/8538,0.5514705882352942,1.202363606320976,2.189623964796038,0.017891813699497806,0.10471446375837432,0.08274918722629733,AKT2/ATF4/ATM/BAK1/BCL2A1/BCL2L1/BIRC3/GADD45A/ITPR1/ITPR3/JUN/MAP2K1/MAP3K14/NFKBIA/PTPN13/RELA/TNF/TNFRSF10A/TRAF1/HRAS/AKT3/DIABLO/CAPN2/BID/DDIT3/HTRA2/LMNA/FADD/ACTG1/MAP2K2/CTSD/TNFSF10/GADD45B/PARP4/AIFM1/TUBA1A/CTSK/MCL1/TRAF2/PIK3R1/CTSL/FAS/BAD/IKBKG/DAXX/NFKB1/TNFRSF10B/PIK3CD/CTSO/BBC3/CASP9/MAP3K5/ACTB/MAPK1/TUBA1C/SEPTIN4/PIK3CA/HRK/BCL2L11/TUBA3C/CTSW/APAF1/TUBA4A/PARP2/TRADD/TUBA3E/MAPK10/GADD45G/CTSF/BCL2/CASP10/ENDOG/IL3RA/TUBAL3/CSF2RB,75
Environmental Information Processing,Signal transduction,hsa04371,Apelin signaling pathway,77/3916,140/8538,0.55,1.1991573033707867,2.186912120641851,0.017957377197228692,0.10471446375837432,0.08274918722629733,AKT2/CALM2/CCND1/GNB2/GNG2/GNG5/ITPR1/ITPR3/JAG1/MAP2K1/MYLK/PIK3C3/PLAT/PPARGC1A/RYR1/RYR2/SERPINE1/SPP1/TGFBR1/HRAS/AKT3/ACTA2/GNAQ/SPHK1/PLCB4/EGR1/PRKAB1/MAP2K2/SLC9A1/SMAD3/GNB1/RPS6KB2/GNB4/RRAS/RRAS2/SMAD4/RPS6KB1/GNA13/GNG12/PRKAA1/PRKAA2/MAP1LC3A/GNB5/MEF2D/ADCY2/PIK3R4/MAPK1/SMAD2/PIK3CG/MEF2A/PDE3B/MEF2C/RYR3/MRAS/NRF1/PRKCE/ADCY1/GNG7/SLC8A3/NOTCH3/MYLK4/KLF2/HDAC4/APLN/GNG4/GNG8/PIK3R6/SLC8A1/SLC8A2/ADCY10/CDH1/GNB3/MAP1LC3C/NOS1/GNG3/PLIN1/MYLK2,77
Human Diseases,Neurodegenerative disease,hsa05010,Alzheimer disease,200/3916,391/8538,0.5115089514066496,1.1152358087614849,2.1470194879271176,0.018211211088412924,0.10471446375837432,0.08274918722629733,ADAM10/ADRM1/AKT2/APC/ATF4/ATG101/ATG2B/ATP5MC1/CALM2/COX7A2L/CSF1/DKK1/GRIN2D/HSD17B10/ITPR1/ITPR3/KIF5C/LRP6/MAP2K1/MME/NDUFA4/NDUFB11/NDUFB8/PIK3C3/PPIF/PSENEN/PSMA2/PSMA7/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC4/PSMD13/PSMD2/PSMD4/PSMD8/RB1CC1/RELA/RTN4/SLC39A1/TNF/TUBB2B/ULK1/VDAC2/WNT4/WNT7B/HRAS/AKT3/DVL1/SLC39A9/TUBB2A/ATP2A3/NDUFV1/NDUFA1/NDUFS5/GSK3B/CAPN2/NDUFV2/BID/SDHC/GNAQ/UQCRC1/COX7A2/XBP1/UQCRFS1/PLCB4/TUBB/DDIT3/PSMB1/FADD/MAP2K2/LRP5/ATP5F1B/COX6B1/SLC39A6/KLC2/NDUFA2/COX5A/APH1A/PSMA6/UQCRH/NDUFA10/COX5B/NDUFA3/KIF5B/PSMB5/CSNK2B/NDUFS8/IL6/SLC25A5/TPTEP2-CSNK1E/ATG2A/NDUFA11/COX8A/NDUFA6/TUBA1A/TRAF2/ATP5PD/PIK3R1/CYC1/ATP5MC3/FAS/BACE1/BAD/NDUFB10/NDUFB4/IKBKG/PSMD3/NDUFC2/NDUFB3/NDUFS4/COX7B/ADAM17/PSMD11/NFKB1/ATF6/NDUFS6/PIK3CD/FZD6/ATP5MC2/ATP5PB/PSMD1/DVL3/UQCR10/CACNA1C/CASP9/EIF2AK2/ATP5F1E/PSMD14/NDUFB2/MAP3K5/PIK3R4/CHRNA7/COX6C/MAPK1/LRP1/LPL/TUBA1C/NDUFAB1/AXIN1/UQCRQ/PIK3CA/ATP5F1D/IDE/PSEN2/COX7C/PPP3CA/FZD3/NDUFA13/UQCR11/FZD2/NDUFS7/PPP3R1/SLC39A3/PSMD9/IRS2/TUBA3C/RYR3/FZD4/APOE/SLC39A4/NDUFA4L2/SEM1/IL1B/APAF1/WNT5B/FZD1/CDK5/NDUFB1/WNT9A/TUBA4A/DKK2/APC2/TUBA3E/WNT11/MAPK10/WNT2B/PPP3CC/NOX4/INSR/GRIN2A/UQCRHL/KIF5A/IL1A/CDK5R1/PTGS2/ATP2A1/GRIN2B/KLC3/AGER/CHRM1/FRAT1/FZD9/NOS1/COX6B2/TUBAL3/NDUFC2-KCTD14/WNT6,200
Human Diseases,Neurodegenerative disease,hsa05020,Prion disease,145/3916,278/8538,0.5215827338129496,1.137199535570726,2.14064192659555,0.018933312808433144,0.10574014852261386,0.08355972072420134,ADRM1/ATF4/ATP5MC1/CAV2/CCL5/COX7A2L/CREB3/CREB3L2/CYBA/GRIN2D/HSPA1A/HSPA1B/ITPR1/ITPR3/KIF5C/NCAM1/NDUFA4/NDUFB11/NDUFB8/PPIF/PRKCD/PSMA2/PSMA7/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC4/PSMD13/PSMD2/PSMD4/PSMD8/RAC2/RYR1/RYR2/TNF/TUBB2B/VDAC2/STIP1/TUBB2A/MAPK11/NDUFV1/NDUFA1/NDUFS5/GSK3B/NDUFV2/SDHC/UQCRC1/COX7A2/LAMC1/UQCRFS1/TUBB/DDIT3/PSMB1/EGR1/ATP5F1B/COX6B1/KLC2/NDUFA2/COX5A/PSMA6/UQCRH/NDUFA10/COX5B/NDUFA3/KIF5B/PSMB5/CSNK2B/NDUFS8/IL6/SLC25A5/ATF2/SOD1/NDUFA11/COX8A/NDUFA6/TUBA1A/ATP5PD/PIK3R1/CYC1/ATP5MC3/BAD/NDUFB10/NDUFB4/PSMD3/NDUFC2/NDUFB3/NDUFS4/COX7B/PSMD11/NDUFS6/PIK3CD/ATP5MC2/ATP5PB/PSMD1/UQCR10/CACNA1C/CASP9/ATP5F1E/PSMD14/NDUFB2/COX6C/MAPK1/TUBA1C/NDUFAB1/HSPA6/UQCRQ/PIK3CA/ATP5F1D/COX7C/PPP3CA/NDUFA13/UQCR11/NDUFS7/PPP3R1/PSMD9/TUBA3C/RYR3/NCAM2/NDUFA4L2/CREB5/SEM1/IL1B/APAF1/NDUFB1/TUBA4A/TUBA3E/MAPK10/CREB3L4/CREB3L1/PPP3CC/GRIN2A/NCF4/UQCRHL/C5/GRIN3B/KIF5A/IL1A/GRIN2B/KLC3/HSPA1L/COX6B2/TUBAL3/NDUFC2-KCTD14,145
Metabolism,Carbohydrate metabolism,hsa00640,Propanoate metabolism,21/3916,32/8538,0.65625,1.4308126915219612,2.247293525515526,0.019166538732596525,0.10574014852261386,0.08355972072420134,ACACA/SUCLG1/ECHS1/ACSS3/ABAT/SUCLA2/ACSS1/ECHDC1/DBT/HADHA/MMUT/ACADS/BCKDHB/PCCB/EHHADH/PCCA/ALDH6A1/HIBCH/ACOX3/MLYCD/LDHAL6A,21
Human Diseases,Neurodegenerative disease,hsa05022,Pathways of neurodegeneration - multiple diseases,244/3916,483/8538,0.505175983436853,1.101428127319676,2.1123127080000277,0.019569343150388708,0.10574014852261386,0.08355972072420134,ADRM1/APC/ATF4/ATG101/ATG2B/ATP5MC1/BAK1/BCL2L1/CALM2/COX7A2L/CSF1/DKK1/GRIN2D/HSD17B10/ITPR1/ITPR3/KIF5C/LRP6/MAP2K1/NDUFA4/NDUFB11/NDUFB8/PARK7/PIK3C3/PPIF/PSMA2/PSMA7/PSMB2/PSMB3/PSMB4/PSMB6/PSMB7/PSMC4/PSMD13/PSMD2/PSMD4/PSMD8/RB1CC1/RELA/RPS27A/RYR1/RYR2/SQSTM1/TNF/TNFRSF1B/TUBB2B/UBB/UBC/UBE2J2/ULK1/VCP/VDAC2/WNT4/WNT7B/HRAS/DVL1/TUBB2A/MAPK11/ATP2A3/NDUFV1/NDUFA1/NDUFS5/GSK3B/CAPN2/NDUFV2/BID/SDHC/GNAQ/UQCRC1/COX7A2/XBP1/UQCRFS1/PLCB4/TUBB/DDIT3/HTRA2/PSMB1/PRKCB/FADD/MFN2/SPG11/MAP2K2/LRP5/ATP5F1B/COX6B1/DCTN3/KLC2/NDUFA2/COX5A/PSMA6/CAMK2D/UQCRH/STX1A/NDUFA10/COX5B/NDUFA3/GPX1/DCTN2/KIF5B/PSMB5/ACTR1A/CSNK2B/NDUFS8/TRAP1/NEFL/IL6/SLC25A5/TPTEP2-CSNK1E/ATG2A/FUS/SOD1/NDUFA11/COX8A/NDUFA6/TUBA1A/TRAF2/ATP5PD/CYC1/ATP5MC3/FAS/RAB39B/BAD/NDUFB10/NDUFB4/DAXX/HTT/PSMD3/NDUFC2/NDUFB3/NDUFS4/COX7B/MAP1LC3A/PSMD11/NFKB1/UBE2G2/VAPB/ATF6/SPTBN2/DCTN4/NDUFS6/FZD6/DCTN5/ATP5MC2/ATP5PB/PSMD1/DVL3/UQCR10/CACNA1C/CASP9/ATP5F1E/PSMD14/MFN1/NDUFB2/MAP3K5/PIK3R4/CHRNA7/COX6C/MAPK1/TUBA1C/NDUFAB1/AXIN1/UQCRQ/GPX7/ATP5F1D/DNAH9/PSEN2/COX7C/SNCAIP/DLG4/PPP3CA/FZD3/NDUFA13/UQCR11/FZD2/CCS/DNAH6/NDUFS7/PPP3R1/PSMD9/TUBA3C/TRPC3/RYR3/IFT57/FZD4/HAP1/DCTN6/ATXN1/FIG4/NDUFA4L2/SEM1/IL1B/APAF1/WNT5B/ALS2/FZD1/CDK5/NDUFB1/WNT9A/TUBA4A/DKK2/APC2/TUBA3E/WNT11/MAPK10/ATXN1L/DNAH12/WNT2B/MAP2K6/PPP3CC/NOX4/BCL2/DNAH14/GRIN2A/ATXN3/UQCRHL/KIF5A/IL1A/C9orf72/PRKCG/DNAH1/CDK5R1/PTGS2/BDNF/GRM1/ATP2A1/GRIN2B/GPX5/PRPH/KLC3/AGER/CHRM1/FRAT1/DNAH17/DNAH2/FZD9/DNAI2/MAP1LC3C/NOS1/COX6B2/DNAH3/TUBAL3/NDUFC2-KCTD14/WNT6/SEPTIN5,244
Environmental Information Processing,Signal transduction,hsa04330,Notch signaling pathway,37/3916,62/8538,0.5967741935483871,1.3011384230122902,2.190410709685809,0.019689300396673697,0.10574014852261386,0.08355972072420134,DLL3/DLL4/HES1/JAG1/PSENEN/NRARP/DVL1/RBPJ/DTX3L/APH1A/MAML2/NOTCH2/KAT2B/EP300/ADAM17/JAG2/DVL3/MAML1/SNW1/SPEN/HEYL/TLE1/DTX4/CTBP1/CIR1/PSEN2/RFNG/NUMB/DTX2/DLL1/ATXN1/DTX1/NOTCH3/ATXN1L/DTX3/HEY2/NOTCH4,37
Human Diseases,Infectious disease: bacterial,hsa05130,Pathogenic Escherichia coli infection,108/3916,203/8538,0.5320197044334976,1.1599551165610833,2.1230115906041993,0.020258315699913314,0.10574014852261386,0.08355972072420134,ARHGEF12/ARPC1B/ARPC4/BAK1/CLDN1/CLDN4/CLDN7/CYFIP2/CYTH4/EZR/F2R/IL18/IRAK1/ITGB1/JUN/MAP3K7/MYO1C/NFKBIA/NFKBIB/PTPN11/RELA/ROCK1/RPS3/TLR4/TMED10/TNF/TNFRSF10A/TUBB2B/WIPF1/TUBB2A/MAPK11/ARHGEF2/ARPC1A/MYO5A/CXCL8/TAB3/CASP1/ARF1/CYTH1/SEC24B/TUBB/TAB2/FADD/ACTG1/PTPN6/TJP1/WASF2/TNFSF10/PYCARD/CLDN18/MYH10/TMBIM6/IL6/MYD88/TUBA1A/TRAF2/SEC24D/FAS/GNA13/PAK3/IKBKG/BAIAP2L1/PAK1/CLDN12/NFKB1/TNFRSF10B/MYH9/IL1R1/CDC42/CASP9/ACTB/RHOA/MAPK1/TUBA1C/SEC24A/WASF3/MYO1B/MYO5B/WIPF2/PAK2/MYO1D/LPAR2/TUBA3C/GNA12/TIRAP/LPAR1/IL1B/FCGR2A/TUBA4A/TRAF6/TRADD/TUBA3E/MAPK10/LPAR4/NAIP/NLRP4/CLDN3/ACTR3C/CLDN6/TLR5/CLDN9/ACTR3B/CLDN16/CLDN10/WIPF3/ABCF2/TUBAL3/CLDN14,108
Human Diseases,Cardiovascular disease,hsa05410,Hypertrophic cardiomyopathy,56/3916,99/8538,0.5656565656565656,1.2332930943758318,2.1489830951462614,0.02046034427779146,0.10574014852261386,0.08355972072420134,CACNG6/DTNA/EMD/ITGA1/ITGA11/ITGA4/ITGA5/ITGB1/ITGB5/RYR2/TNF/ATP2A3/SNTB1/ITGB3/LMNA/ACTG1/PRKAB1/ITGB4/TPM1/IL6/CACNB2/PRKAA1/PRKAA2/TPM3/CACNA2D1/SNTB2/TTN/CACNA1C/TGFB2/DMD/ACTB/AGT/SGCB/CACNB4/EDN1/CACNA2D4/CACNG7/SSPN/TNNI3/SGCZ/SLC8A3/SGCE/CACNG4/ITGA7/TGFB3/SGCG/SGCD/ATP2A1/SLC8A1/SLC8A2/SGCA/LAMA2/TNNC1/DES/NOS1/ITGB6,56
Cellular Processes,Cell motility,hsa04814,Motor proteins,105/3916,197/8538,0.5329949238578681,1.1620813738249431,2.118440025635831,0.020535043336275736,0.10574014852261386,0.08355972072420134,KIF14/KIF1A/KIF20A/KIF20B/KIF23/KIF5C/MYO1C/TUBB2B/DYNLRB1/TUBB2A/CAPZA1/CAPZB/KIF1B/MYO5A/ACTA2/MYL6/MYL12A/TUBB/ACTG1/HOOK3/DYNLL1/DYNLT1/DCTN3/KLC2/TPM1/DCTN2/KIF5B/MYH10/ACTR1A/ACTG2/KIF18A/DYNC1LI2/TUBA1A/TNNT1/KIF4A/KIF11/DYNC1I2/MYO18B/DYNC1LI1/MYL12B/TPM3/KIF21A/KIF2A/KIF13B/MYH9/DCTN4/BICDL1/DCTN5/MYL6B/ACTB/TUBA1C/DYNC1H1/MYO18A/MYO1B/MYO5B/KIF15/MYL9/KIF6/KIF26A/DNAH9/TUBG1/KIF13A/KIF3A/DYNC2H1/MYO1D/DNAH6/TUBA3C/KIFAP3/KIF3B/DCTN6/MYO7A/TNNI3/KIF27/STARD9/TUBA4A/KIF17/MYH13/TUBA3E/MYO3A/DNAH12/DYNC2LI1/KIF26B/DNAH14/MYO7B/KIF5A/KIF24/DNAH1/MYH8/MYO3B/KIF25/MYH1/KLC3/DNAH17/MYO15B/MYH15/MYH3/TNNC1/DNAH2/DYNC1I1/DNAI2/DNAH3/KIF4B/MYO15A/TUBAL3/MYO16,105
Human Diseases,Infectious disease: viral,hsa05171,Coronavirus disease - COVID-19,125/3916,238/8538,0.5252100840336135,1.1451081964961674,2.0897791337717746,0.021655080586267205,0.10986768826856155,0.08682145312450783,C1R/C1S/CGAS/CSF2/F13A1/FAU/IL6R/IRAK1/ISG15/JUN/MAP3K7/MMP1/MX1/MX2/NFKBIA/NFKBIB/NRP1/OAS1/OAS2/RELA/RPL10/RPL27A/RPS15A/RPS16/RPS27A/RPS3/RPS4Y1/RSL24D1/STAT1/SYK/TLR3/TLR4/TNF/RPSA/MAPK11/RPLP2/RPLP0/CXCL8/STAT2/CASP1/RPS8/RPS18/RPL18/RPS28/C3AR1/TAB2/PRKCB/RPS9/IRF3/RPS10/RPS17/RPS15/RPLP1/RPS12/IL6/RPS5/MYD88/RPS4X/CSF3/RPS14/PIK3R1/IFNAR2/RPL26/RPS25/RPL24/RPL39/RPL32/IKBKG/RPL22/RPL29/RPL35A/CCL2/ADAM17/IL6ST/RPS23/NFKB1/RPS11/PIK3CD/STING1/RPL14/RPL21/EIF2AK2/RPS19/MAPK1/C4A/RPS24/RPL18A/RPL31/RPS13/ADAR/RPS21/PIK3CA/RPL22L1/RPL30/TMPRSS2/HBEGF/RPL36A/TLR2/RPL35/RPL37A/RPL36/RPL41/RPL37/RPL28/RPS4Y2/RPL27/C2/RPS27/RPL38/IL1B/FCGR2A/IRF9/TLR7/TRAF6/MAPK10/RPS26/IFNB1/CXCL10/C5/PRKCG/IL12A/IL12B/CFD/MMP3/MASP2,125
Human Diseases,Cancer: overview,hsa05202,Transcriptional misregulation in cancer,105/3916,198/8538,0.5303030303030303,1.156212275977342,2.0470278038620275,0.02431561567490704,0.12157807837453519,0.09607543035546792,AFF1/ATM/BAK1/BCL2A1/BCL2L1/BIRC3/CDK14/CDKN1A/CSF2/EYA1/GADD45A/HMGA2/JMJD1C/JUP/MAF/MET/MYC/PBX1/PLAT/PLAU/RELA/TAF15/TRAF1/NUPR1/ZEB1/CXCL8/DDX5/MDM2/H3-3B/DDIT3/ELK4/CCND2/MLLT3/TFE3/ETV5/CCNT1/FUT8/GADD45B/SPINT1/IL6/PRCC/FUS/CEBPB/CCNA1/NFKB1/CDKN1B/HHEX/RUNX2/SMAD1/NCOR1/SS18/ARNT2/BMP2K/ETV4/MMP9/CCNA2/SIN3A/TMPRSS2/REL/MEN1/POLK/PPARG/CCNT2/BCL11B/PDGFA/TSPAN7/PML/DOT1L/RXRA/FLI1/ERG/PAX8/MEF2C/ITGAM/ETV6/ZBTB17/SIX4/ATF1/SIX1/KDM6A/MEIS1/PAX5/RUNX1T1/ETV1/ASPSCR1/BAIAP3/GADD45G/H3C6/ETV7/ID2/H3C10/PROM1/HOXA11/WT1/PER2/CEBPA/IL2RB/H3-5/ZBTB16/RXRG/MMP3/H3C8/IL1R2/HPGD/H3C2,105
Human Diseases,Cancer: overview,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,51/3916,90/8538,0.5666666666666667,1.2354954034729315,2.0672154805360403,0.02512080974851769,0.1238097051891229,0.09783894323106888,AKT2/HIF1A/IFNGR2/JUN/MAP2K1/NFATC1/NFKBIA/NFKBIB/NFKBIE/PTPN11/RELA/STAT1/TLR4/HRAS/AKT3/MAPK11/MAP2K2/PTPN6/RPS6KB2/TICAM1/CSNK2B/MYD88/PIK3R1/RPS6KB1/EGF/JAK2/IFNGR1/IKBKG/CD4/NFKB1/PIK3CD/MAPK1/PRKCQ/PIK3CA/NFATC3/TLR2/PPP3CA/PPP3R1/CD274/BATF3/TIRAP/TICAM2/BATF2/TRAF6/MAP2K6/PPP3CC/LCK/NFATC2/ALK/RASGRP1/CD3D,51
