ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0086091,regulation of heart rate by cardiac conduction,1/180,34/14849,0.029411764705882353,2.426307189542484,0.9222988766281284,0.33974666483357774,0.5757383601670808,0.5384646163941497,HCN4,1
BP,GO:0090207,regulation of triglyceride metabolic process,1/180,34/14849,0.029411764705882353,2.426307189542484,0.9222988766281284,0.33974666483357774,0.5757383601670808,0.5384646163941497,AADAC,1
BP,GO:0141085,regulation of inflammasome-mediated signaling pathway,1/180,34/14849,0.029411764705882353,2.426307189542484,0.9222988766281284,0.33974666483357774,0.5757383601670808,0.5384646163941497,GBP5,1
BP,GO:1902110,positive regulation of mitochondrial membrane permeability involved in apoptotic process,1/180,34/14849,0.029411764705882353,2.426307189542484,0.9222988766281284,0.33974666483357774,0.5757383601670808,0.5384646163941497,IER3,1
BP,GO:1904752,regulation of vascular associated smooth muscle cell migration,1/180,34/14849,0.029411764705882353,2.426307189542484,0.9222988766281284,0.33974666483357774,0.5757383601670808,0.5384646163941497,MYOCD,1
BP,GO:0040013,negative regulation of locomotion,5/180,318/14849,0.015723270440251572,1.2970824598183088,0.5932159198824077,0.3423033118396068,0.5788430107468432,0.541368269510097,IL24/STC1/COL3A1/MYOCD/ANGPT2,5
BP,GO:0002832,negative regulation of response to biotic stimulus,2/180,100/14849,0.02,1.649888888888889,0.722316942704792,0.34248779630761395,0.5788430107468432,0.541368269510097,SUSD4/KLRD1,2
BP,GO:0009063,amino acid catabolic process,2/180,100/14849,0.02,1.649888888888889,0.722316942704792,0.34248779630761395,0.5788430107468432,0.541368269510097,KYNU/GLDC,2
BP,GO:0071887,leukocyte apoptotic process,2/180,100/14849,0.02,1.649888888888889,0.722316942704792,0.34248779630761395,0.5788430107468432,0.541368269510097,IL6/SLC7A11,2
BP,GO:0018209,peptidyl-serine modification,4/180,244/14849,0.01639344262295082,1.352367941712204,0.6147669331978126,0.3431412413037042,0.5789325050027011,0.5414519698390728,IL6/MAPK13/DKK1/PTGS2,4
BP,GO:0030258,lipid modification,3/180,171/14849,0.017543859649122806,1.447270955165692,0.6516363285840984,0.34324828228846516,0.5789325050027011,0.5414519698390728,FMO1/DGKG/ALOXE3,3
BP,GO:0035194,regulatory ncRNA-mediated post-transcriptional gene silencing,3/180,171/14849,0.017543859649122806,1.447270955165692,0.6516363285840984,0.34324828228846516,0.5789325050027011,0.5414519698390728,MEG3/IL6/MIR3142HG,3
BP,GO:0034329,cell junction assembly,6/180,395/14849,0.015189873417721518,1.2530801687763713,0.5647192807301276,0.346159018584907,0.5789325050027011,0.5414519698390728,COL17A1/DKK1/PCDHB14/SYNDIG1/PCDHB11/PCDHB10,6
BP,GO:0051963,regulation of synapse assembly,2/180,101/14849,0.019801980198019802,1.6335533553355337,0.7076969036022738,0.34689790222279304,0.5789325050027011,0.5414519698390728,DKK1/SYNDIG1,2
BP,GO:0071774,response to fibroblast growth factor,2/180,101/14849,0.019801980198019802,1.6335533553355337,0.7076969036022738,0.34689790222279304,0.5789325050027011,0.5414519698390728,CXCL8/SPRY4,2
BP,GO:0001916,positive regulation of T cell mediated cytotoxicity,1/180,35/14849,0.02857142857142857,2.356984126984127,0.8903127591778621,0.34776864258112783,0.5789325050027011,0.5414519698390728,HLA-DRB1,1
BP,GO:0007035,vacuolar acidification,1/180,35/14849,0.02857142857142857,2.356984126984127,0.8903127591778621,0.34776864258112783,0.5789325050027011,0.5414519698390728,ATP6V0D2,1
BP,GO:0010453,regulation of cell fate commitment,1/180,35/14849,0.02857142857142857,2.356984126984127,0.8903127591778621,0.34776864258112783,0.5789325050027011,0.5414519698390728,DKK1,1
BP,GO:0010830,regulation of myotube differentiation,1/180,35/14849,0.02857142857142857,2.356984126984127,0.8903127591778621,0.34776864258112783,0.5789325050027011,0.5414519698390728,MYOCD,1
BP,GO:0021983,pituitary gland development,1/180,35/14849,0.02857142857142857,2.356984126984127,0.8903127591778621,0.34776864258112783,0.5789325050027011,0.5414519698390728,GLI1,1
BP,GO:0032941,secretion by tissue,1/180,35/14849,0.02857142857142857,2.356984126984127,0.8903127591778621,0.34776864258112783,0.5789325050027011,0.5414519698390728,SPINK1,1
BP,GO:0044546,NLRP3 inflammasome complex assembly,1/180,35/14849,0.02857142857142857,2.356984126984127,0.8903127591778621,0.34776864258112783,0.5789325050027011,0.5414519698390728,GBP5,1
BP,GO:0045601,regulation of endothelial cell differentiation,1/180,35/14849,0.02857142857142857,2.356984126984127,0.8903127591778621,0.34776864258112783,0.5789325050027011,0.5414519698390728,BMP6,1
BP,GO:0045622,regulation of T-helper cell differentiation,1/180,35/14849,0.02857142857142857,2.356984126984127,0.8903127591778621,0.34776864258112783,0.5789325050027011,0.5414519698390728,HLA-DRB1,1
BP,GO:0045740,positive regulation of DNA replication,1/180,35/14849,0.02857142857142857,2.356984126984127,0.8903127591778621,0.34776864258112783,0.5789325050027011,0.5414519698390728,GLI1,1
BP,GO:0051281,positive regulation of release of sequestered calcium ion into cytosol,1/180,35/14849,0.02857142857142857,2.356984126984127,0.8903127591778621,0.34776864258112783,0.5789325050027011,0.5414519698390728,CEMIP,1
BP,GO:0055078,sodium ion homeostasis,1/180,35/14849,0.02857142857142857,2.356984126984127,0.8903127591778621,0.34776864258112783,0.5789325050027011,0.5414519698390728,SPX,1
BP,GO:0060323,head morphogenesis,1/180,35/14849,0.02857142857142857,2.356984126984127,0.8903127591778621,0.34776864258112783,0.5789325050027011,0.5414519698390728,DKK1,1
BP,GO:0070884,regulation of calcineurin-NFAT signaling cascade,1/180,35/14849,0.02857142857142857,2.356984126984127,0.8903127591778621,0.34776864258112783,0.5789325050027011,0.5414519698390728,CLEC7A,1
BP,GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,1/180,35/14849,0.02857142857142857,2.356984126984127,0.8903127591778621,0.34776864258112783,0.5789325050027011,0.5414519698390728,LIMS2,1
BP,GO:1902229,regulation of intrinsic apoptotic signaling pathway in response to DNA damage,1/180,35/14849,0.02857142857142857,2.356984126984127,0.8903127591778621,0.34776864258112783,0.5789325050027011,0.5414519698390728,ACKR3,1
BP,GO:1902686,mitochondrial outer membrane permeabilization involved in programmed cell death,1/180,35/14849,0.02857142857142857,2.356984126984127,0.8903127591778621,0.34776864258112783,0.5789325050027011,0.5414519698390728,IER3,1
BP,GO:0016525,negative regulation of angiogenesis,2/180,102/14849,0.0196078431372549,1.6175381263616555,0.6932374231219071,0.3512983494438402,0.5830810483844667,0.5453319333350064,COL4A3/ANGPT2,2
BP,GO:0043200,response to amino acid,2/180,102/14849,0.0196078431372549,1.6175381263616555,0.6932374231219071,0.3512983494438402,0.5830810483844667,0.5453319333350064,COL3A1/COL4A6,2
BP,GO:0046822,regulation of nucleocytoplasmic transport,2/180,102/14849,0.0196078431372549,1.6175381263616555,0.6932374231219071,0.3512983494438402,0.5830810483844667,0.5453319333350064,IER3/PTGS2,2
BP,GO:0051928,positive regulation of calcium ion transport,2/180,102/14849,0.0196078431372549,1.6175381263616555,0.6932374231219071,0.3512983494438402,0.5830810483844667,0.5453319333350064,STC1/CEMIP,2
BP,GO:0043491,phosphatidylinositol 3-kinase/protein kinase B signal transduction,4/180,247/14849,0.016194331983805668,1.3359424201529466,0.5897624651572703,0.351405343254871,0.5830810483844667,0.5453319333350064,GDF15/NOX4/AIM2/NDP,4
BP,GO:1903532,positive regulation of secretion by cell,4/180,248/14849,0.016129032258064516,1.3305555555555555,0.581499008096007,0.354160747441687,0.5837318473148037,0.5459405990425892,PTGES/SPINK1/HLA-DRB1/BMP6,4
BP,GO:0006090,pyruvate metabolic process,2/180,103/14849,0.019417475728155338,1.6018338727076589,0.6789348512174347,0.3556887250580586,0.5837318473148037,0.5459405990425892,IER3/HKDC1,2
BP,GO:0030278,regulation of ossification,2/180,103/14849,0.019417475728155338,1.6018338727076589,0.6789348512174347,0.3556887250580586,0.5837318473148037,0.5459405990425892,DKK1/BMP6,2
BP,GO:2000181,negative regulation of blood vessel morphogenesis,2/180,103/14849,0.019417475728155338,1.6018338727076589,0.6789348512174347,0.3556887250580586,0.5837318473148037,0.5459405990425892,COL4A3/ANGPT2,2
BP,GO:0030501,positive regulation of bone mineralization,1/180,36/14849,0.027777777777777776,2.291512345679012,0.8594057966545359,0.35569368945134483,0.5837318473148037,0.5459405990425892,BMP6,1
BP,GO:0031295,T cell costimulation,1/180,36/14849,0.027777777777777776,2.291512345679012,0.8594057966545359,0.35569368945134483,0.5837318473148037,0.5459405990425892,CD24,1
BP,GO:0032689,negative regulation of type II interferon production,1/180,36/14849,0.027777777777777776,2.291512345679012,0.8594057966545359,0.35569368945134483,0.5837318473148037,0.5459405990425892,HLA-DRB1,1
BP,GO:0043506,regulation of JUN kinase activity,1/180,36/14849,0.027777777777777776,2.291512345679012,0.8594057966545359,0.35569368945134483,0.5837318473148037,0.5459405990425892,SERPINB3,1
BP,GO:0045746,negative regulation of Notch signaling pathway,1/180,36/14849,0.027777777777777776,2.291512345679012,0.8594057966545359,0.35569368945134483,0.5837318473148037,0.5459405990425892,CHAC1,1
BP,GO:0046006,regulation of activated T cell proliferation,1/180,36/14849,0.027777777777777776,2.291512345679012,0.8594057966545359,0.35569368945134483,0.5837318473148037,0.5459405990425892,CD24,1
BP,GO:0060251,regulation of glial cell proliferation,1/180,36/14849,0.027777777777777776,2.291512345679012,0.8594057966545359,0.35569368945134483,0.5837318473148037,0.5459405990425892,IL6,1
BP,GO:0060443,mammary gland morphogenesis,1/180,36/14849,0.027777777777777776,2.291512345679012,0.8594057966545359,0.35569368945134483,0.5837318473148037,0.5459405990425892,AREG,1
BP,GO:0097028,dendritic cell differentiation,1/180,36/14849,0.027777777777777776,2.291512345679012,0.8594057966545359,0.35569368945134483,0.5837318473148037,0.5459405990425892,DHRS2,1
BP,GO:0097242,amyloid-beta clearance,1/180,36/14849,0.027777777777777776,2.291512345679012,0.8594057966545359,0.35569368945134483,0.5837318473148037,0.5459405990425892,MYOCD,1
BP,GO:0106056,regulation of calcineurin-mediated signaling,1/180,36/14849,0.027777777777777776,2.291512345679012,0.8594057966545359,0.35569368945134483,0.5837318473148037,0.5459405990425892,CLEC7A,1
BP,GO:0141137,"positive regulation of gene expression, epigenetic",1/180,36/14849,0.027777777777777776,2.291512345679012,0.8594057966545359,0.35569368945134483,0.5837318473148037,0.5459405990425892,MYOCD,1
BP,GO:1904738,vascular associated smooth muscle cell migration,1/180,36/14849,0.027777777777777776,2.291512345679012,0.8594057966545359,0.35569368945134483,0.5837318473148037,0.5459405990425892,MYOCD,1
BP,GO:0044282,small molecule catabolic process,5/180,324/14849,0.015432098765432098,1.2730624142661178,0.5504860754589254,0.3567281795384266,0.5850525906531697,0.5471758364425116,KYNU/FMO1/GLDC/CYP24A1/CYP4F3,5
BP,GO:0009185,ribonucleoside diphosphate metabolic process,2/180,104/14849,0.019230769230769232,1.586431623931624,0.6647856572139625,0.360068627464718,0.5889904612776378,0.5508587662973135,IER3/HKDC1,2
BP,GO:1901343,negative regulation of vasculature development,2/180,104/14849,0.019230769230769232,1.586431623931624,0.6647856572139625,0.360068627464718,0.5889904612776378,0.5508587662973135,COL4A3/ANGPT2,2
BP,GO:0045859,regulation of protein kinase activity,6/180,402/14849,0.014925373134328358,1.2312603648424543,0.5207093479082896,0.36128887885161953,0.5889904612776378,0.5508587662973135,CD24/SPRY4/SERPINB3/NOX4/MYOCD/CEMIP,6
BP,GO:0002701,negative regulation of production of molecular mediator of immune response,1/180,37/14849,0.02702702702702703,2.2295795795795796,0.8295080977072542,0.36352297021140423,0.5889904612776378,0.5508587662973135,CD22,1
BP,GO:0002861,regulation of inflammatory response to antigenic stimulus,1/180,37/14849,0.02702702702702703,2.2295795795795796,0.8295080977072542,0.36352297021140423,0.5889904612776378,0.5508587662973135,HLA-DRB1,1
BP,GO:0010043,response to zinc ion,1/180,37/14849,0.02702702702702703,2.2295795795795796,0.8295080977072542,0.36352297021140423,0.5889904612776378,0.5508587662973135,S100A8,1
BP,GO:0010665,regulation of cardiac muscle cell apoptotic process,1/180,37/14849,0.02702702702702703,2.2295795795795796,0.8295080977072542,0.36352297021140423,0.5889904612776378,0.5508587662973135,MYOCD,1
BP,GO:0030835,negative regulation of actin filament depolymerization,1/180,37/14849,0.02702702702702703,2.2295795795795796,0.8295080977072542,0.36352297021140423,0.5889904612776378,0.5508587662973135,LMOD1,1
BP,GO:0031294,lymphocyte costimulation,1/180,37/14849,0.02702702702702703,2.2295795795795796,0.8295080977072542,0.36352297021140423,0.5889904612776378,0.5508587662973135,CD24,1
BP,GO:0032892,positive regulation of organic acid transport,1/180,37/14849,0.02702702702702703,2.2295795795795796,0.8295080977072542,0.36352297021140423,0.5889904612776378,0.5508587662973135,PTGES,1
BP,GO:0035794,positive regulation of mitochondrial membrane permeability,1/180,37/14849,0.02702702702702703,2.2295795795795796,0.8295080977072542,0.36352297021140423,0.5889904612776378,0.5508587662973135,IER3,1
BP,GO:0038179,neurotrophin signaling pathway,1/180,37/14849,0.02702702702702703,2.2295795795795796,0.8295080977072542,0.36352297021140423,0.5889904612776378,0.5508587662973135,GFRA1,1
BP,GO:0043368,positive T cell selection,1/180,37/14849,0.02702702702702703,2.2295795795795796,0.8295080977072542,0.36352297021140423,0.5889904612776378,0.5508587662973135,IL6,1
BP,GO:0046427,positive regulation of receptor signaling pathway via JAK-STAT,1/180,37/14849,0.02702702702702703,2.2295795795795796,0.8295080977072542,0.36352297021140423,0.5889904612776378,0.5508587662973135,IL6,1
BP,GO:0048246,macrophage chemotaxis,1/180,37/14849,0.02702702702702703,2.2295795795795796,0.8295080977072542,0.36352297021140423,0.5889904612776378,0.5508587662973135,SAA1,1
BP,GO:0050691,regulation of defense response to virus by host,1/180,37/14849,0.02702702702702703,2.2295795795795796,0.8295080977072542,0.36352297021140423,0.5889904612776378,0.5508587662973135,AIM2,1
BP,GO:0060043,regulation of cardiac muscle cell proliferation,1/180,37/14849,0.02702702702702703,2.2295795795795796,0.8295080977072542,0.36352297021140423,0.5889904612776378,0.5508587662973135,GLI1,1
BP,GO:0140632,canonical inflammasome complex assembly,1/180,37/14849,0.02702702702702703,2.2295795795795796,0.8295080977072542,0.36352297021140423,0.5889904612776378,0.5508587662973135,GBP5,1
BP,GO:1902930,regulation of alcohol biosynthetic process,1/180,37/14849,0.02702702702702703,2.2295795795795796,0.8295080977072542,0.36352297021140423,0.5889904612776378,0.5508587662973135,BMP6,1
BP,GO:0051402,neuron apoptotic process,4/180,253/14849,0.015810276679841896,1.304259991216513,0.5407022282717198,0.3679368195998658,0.5953844215507358,0.5568387766698966,DKK1/PCDHGC5/NDP/FOXQ1,4
BP,GO:0070372,regulation of ERK1 and ERK2 cascade,4/180,253/14849,0.015810276679841896,1.304259991216513,0.5407022282717198,0.3679368195998658,0.5953844215507358,0.5568387766698966,ACKR3/CCL20/NOX4/HLA-DRB1,4
BP,GO:0045582,positive regulation of T cell differentiation,2/180,106/14849,0.018867924528301886,1.5564989517819707,0.6369338470974176,0.3687954615503647,0.5956385799421553,0.5570764806517875,IL36B/HLA-DRB1,2
BP,GO:0071902,positive regulation of protein serine/threonine kinase activity,2/180,106/14849,0.018867924528301886,1.5564989517819707,0.6369338470974176,0.3687954615503647,0.5956385799421553,0.5570764806517875,CD24/CEMIP,2
BP,GO:0097237,cellular response to toxic substance,2/180,106/14849,0.018867924528301886,1.5564989517819707,0.6369338470974176,0.3687954615503647,0.5956385799421553,0.5570764806517875,PTGES/PTGS2,2
BP,GO:0015850,organic hydroxy compound transport,4/180,254/14849,0.015748031496062992,1.2991251093613299,0.5326447573408088,0.3706908950431642,0.5958369238518028,0.5572619836243381,SLCO2B1/MAOB/ABCA13/BMP6,4
BP,GO:0008542,visual learning,1/180,38/14849,0.02631578947368421,2.170906432748538,0.8005561109057333,0.37125763570978054,0.5958369238518028,0.5572619836243381,SLC7A11,1
BP,GO:0036230,granulocyte activation,1/180,38/14849,0.02631578947368421,2.170906432748538,0.8005561109057333,0.37125763570978054,0.5958369238518028,0.5572619836243381,CXCL8,1
BP,GO:0042304,regulation of fatty acid biosynthetic process,1/180,38/14849,0.02631578947368421,2.170906432748538,0.8005561109057333,0.37125763570978054,0.5958369238518028,0.5572619836243381,PTGS2,1
BP,GO:0043029,T cell homeostasis,1/180,38/14849,0.02631578947368421,2.170906432748538,0.8005561109057333,0.37125763570978054,0.5958369238518028,0.5572619836243381,AIM2,1
BP,GO:0050798,activated T cell proliferation,1/180,38/14849,0.02631578947368421,2.170906432748538,0.8005561109057333,0.37125763570978054,0.5958369238518028,0.5572619836243381,CD24,1
BP,GO:0051150,regulation of smooth muscle cell differentiation,1/180,38/14849,0.02631578947368421,2.170906432748538,0.8005561109057333,0.37125763570978054,0.5958369238518028,0.5572619836243381,MYOCD,1
BP,GO:0120178,steroid hormone biosynthetic process,1/180,38/14849,0.02631578947368421,2.170906432748538,0.8005561109057333,0.37125763570978054,0.5958369238518028,0.5572619836243381,BMP6,1
BP,GO:2000403,positive regulation of lymphocyte migration,1/180,38/14849,0.02631578947368421,2.170906432748538,0.8005561109057333,0.37125763570978054,0.5958369238518028,0.5572619836243381,CCL20,1
BP,GO:2000516,"positive regulation of CD4-positive, alpha-beta T cell activation",1/180,38/14849,0.02631578947368421,2.170906432748538,0.8005561109057333,0.37125763570978054,0.5958369238518028,0.5572619836243381,HLA-DRB1,1
BP,GO:0016441,post-transcriptional gene silencing,3/180,180/14849,0.016666666666666666,1.3749074074074072,0.5605701875727581,0.37302007552200567,0.5977306723698294,0.559033129408354,MEG3/IL6/MIR3142HG,3
BP,GO:0002718,regulation of cytokine production involved in immune response,2/180,107/14849,0.018691588785046728,1.5419522326064379,0.6232247224276523,0.37314164470672506,0.5977306723698294,0.559033129408354,IL6/CLEC7A,2
BP,GO:0010927,cellular component assembly involved in morphogenesis,2/180,107/14849,0.018691588785046728,1.5419522326064379,0.6232247224276523,0.37314164470672506,0.5977306723698294,0.559033129408354,LMOD1/LDB3,2
BP,GO:0033674,positive regulation of kinase activity,4/180,255/14849,0.01568627450980392,1.2940305010893247,0.5246205289739407,0.3734442795891185,0.5978394595307888,0.5591348736049325,CD24/NOX4/CEMIP/HLA-DRB1,4
BP,GO:0071805,potassium ion transmembrane transport,3/180,181/14849,0.016574585635359115,1.3673112338858193,0.550754463554215,0.3763149514650025,0.6009061658076391,0.5620030389612909,KCNH1/KCNJ6/HCN4,3
BP,GO:0051345,positive regulation of hydrolase activity,6/180,409/14849,0.014669926650366748,1.2101874490627547,0.4774795924442046,0.37646108175380083,0.6009061658076391,0.5620030389612909,CCL20/SERPINB3/S100A8/COL4A3/AIM2/CLEC7A,6
BP,GO:0010811,positive regulation of cell-substrate adhesion,2/180,108/14849,0.018518518518518517,1.5276748971193415,0.6096559497029577,0.37747585720531585,0.6009061658076391,0.5620030389612909,LIMS2/ECM2,2
BP,GO:0009394,2'-deoxyribonucleotide metabolic process,1/180,39/14849,0.02564102564102564,2.115242165242165,0.7724918974803441,0.37889882304164446,0.6009061658076391,0.5620030389612909,CMPK2,1
BP,GO:0010662,regulation of striated muscle cell apoptotic process,1/180,39/14849,0.02564102564102564,2.115242165242165,0.7724918974803441,0.37889882304164446,0.6009061658076391,0.5620030389612909,MYOCD,1
BP,GO:0010799,regulation of peptidyl-threonine phosphorylation,1/180,39/14849,0.02564102564102564,2.115242165242165,0.7724918974803441,0.37889882304164446,0.6009061658076391,0.5620030389612909,CEMIP,1
BP,GO:0019731,antibacterial humoral response,1/180,39/14849,0.02564102564102564,2.115242165242165,0.7724918974803441,0.37889882304164446,0.6009061658076391,0.5620030389612909,JCHAIN,1
BP,GO:0021762,substantia nigra development,1/180,39/14849,0.02564102564102564,2.115242165242165,0.7724918974803441,0.37889882304164446,0.6009061658076391,0.5620030389612909,MAOB,1
BP,GO:0042269,regulation of natural killer cell mediated cytotoxicity,1/180,39/14849,0.02564102564102564,2.115242165242165,0.7724918974803441,0.37889882304164446,0.6009061658076391,0.5620030389612909,KLRD1,1
BP,GO:0046622,positive regulation of organ growth,1/180,39/14849,0.02564102564102564,2.115242165242165,0.7724918974803441,0.37889882304164446,0.6009061658076391,0.5620030389612909,GLI1,1
BP,GO:0048546,digestive tract morphogenesis,1/180,39/14849,0.02564102564102564,2.115242165242165,0.7724918974803441,0.37889882304164446,0.6009061658076391,0.5620030389612909,GLI1,1
BP,GO:0141084,inflammasome-mediated signaling pathway,1/180,39/14849,0.02564102564102564,2.115242165242165,0.7724918974803441,0.37889882304164446,0.6009061658076391,0.5620030389612909,GBP5,1
BP,GO:1900744,regulation of p38MAPK cascade,1/180,39/14849,0.02564102564102564,2.115242165242165,0.7724918974803441,0.37889882304164446,0.6009061658076391,0.5620030389612909,GDF6,1
BP,GO:1902108,regulation of mitochondrial membrane permeability involved in apoptotic process,1/180,39/14849,0.02564102564102564,2.115242165242165,0.7724918974803441,0.37889882304164446,0.6009061658076391,0.5620030389612909,IER3,1
BP,GO:2000300,regulation of synaptic vesicle exocytosis,1/180,39/14849,0.02564102564102564,2.115242165242165,0.7724918974803441,0.37889882304164446,0.6009061658076391,0.5620030389612909,SEPTIN5,1
BP,GO:0051348,negative regulation of transferase activity,3/180,182/14849,0.016483516483516484,1.3597985347985349,0.54099645106487,0.37960643787614823,0.6016537630806158,0.5627022362124412,SPRY4/SERPINB3/MYOCD,3
BP,GO:0002367,cytokine production involved in immune response,2/180,109/14849,0.01834862385321101,1.513659531090724,0.5962245244857735,0.38179775090927304,0.604224787660678,0.5651068106858903,IL6/CLEC7A,2
BP,GO:0038061,non-canonical NF-kappaB signal transduction,2/180,109/14849,0.01834862385321101,1.513659531090724,0.5962245244857735,0.38179775090927304,0.604224787660678,0.5651068106858903,BIRC3/PTP4A3,2
BP,GO:0046486,glycerolipid metabolic process,5/180,335/14849,0.014925373134328358,1.2312603648424543,0.4742420161732778,0.3832271445503169,0.604224787660678,0.5651068106858903,GPAT3/AADAC/PLA2G4B/DGKG/EFR3B,5
BP,GO:0043068,positive regulation of programmed cell death,7/180,490/14849,0.014285714285714285,1.1784920634920635,0.44506642207666647,0.38375393024578897,0.604224787660678,0.5651068106858903,IL6/GBP5/S100A8/PTGS2/CLEC7A/SFRP4/TNFRSF8,7
BP,GO:0019216,regulation of lipid metabolic process,4/180,259/14849,0.015444015444015444,1.274045474045474,0.49285009856082174,0.3844483028872382,0.604224787660678,0.5651068106858903,FMO1/AADAC/PTGS2/BMP6,4
BP,GO:0030217,T cell differentiation,4/180,259/14849,0.015444015444015444,1.274045474045474,0.49285009856082174,0.3844483028872382,0.604224787660678,0.5651068106858903,IL6/IL36B/HLA-DRB1/STAT4,4
BP,GO:0002347,response to tumor cell,1/180,40/14849,0.025,2.062361111111111,0.745262503905003,0.38644765571230644,0.604224787660678,0.5651068106858903,HLA-DRB1,1
BP,GO:0003254,regulation of membrane depolarization,1/180,40/14849,0.025,2.062361111111111,0.745262503905003,0.38644765571230644,0.604224787660678,0.5651068106858903,HCN4,1
BP,GO:0006775,fat-soluble vitamin metabolic process,1/180,40/14849,0.025,2.062361111111111,0.745262503905003,0.38644765571230644,0.604224787660678,0.5651068106858903,CYP24A1,1
BP,GO:0009262,deoxyribonucleotide metabolic process,1/180,40/14849,0.025,2.062361111111111,0.745262503905003,0.38644765571230644,0.604224787660678,0.5651068106858903,CMPK2,1
BP,GO:0016266,O-glycan processing,1/180,40/14849,0.025,2.062361111111111,0.745262503905003,0.38644765571230644,0.604224787660678,0.5651068106858903,GALNT9,1
BP,GO:0019692,deoxyribose phosphate metabolic process,1/180,40/14849,0.025,2.062361111111111,0.745262503905003,0.38644765571230644,0.604224787660678,0.5651068106858903,CMPK2,1
BP,GO:0021587,cerebellum morphogenesis,1/180,40/14849,0.025,2.062361111111111,0.745262503905003,0.38644765571230644,0.604224787660678,0.5651068106858903,GLI1,1
BP,GO:0033173,calcineurin-NFAT signaling cascade,1/180,40/14849,0.025,2.062361111111111,0.745262503905003,0.38644765571230644,0.604224787660678,0.5651068106858903,CLEC7A,1
BP,GO:0035094,response to nicotine,1/180,40/14849,0.025,2.062361111111111,0.745262503905003,0.38644765571230644,0.604224787660678,0.5651068106858903,SLC7A11,1
BP,GO:0042743,hydrogen peroxide metabolic process,1/180,40/14849,0.025,2.062361111111111,0.745262503905003,0.38644765571230644,0.604224787660678,0.5651068106858903,MAOB,1
BP,GO:0045912,negative regulation of carbohydrate metabolic process,1/180,40/14849,0.025,2.062361111111111,0.745262503905003,0.38644765571230644,0.604224787660678,0.5651068106858903,IER3,1
BP,GO:0071385,cellular response to glucocorticoid stimulus,1/180,40/14849,0.025,2.062361111111111,0.745262503905003,0.38644765571230644,0.604224787660678,0.5651068106858903,STC1,1
BP,GO:1902622,regulation of neutrophil migration,1/180,40/14849,0.025,2.062361111111111,0.745262503905003,0.38644765571230644,0.604224787660678,0.5651068106858903,CXCL8,1
BP,GO:1903018,regulation of glycoprotein metabolic process,1/180,40/14849,0.025,2.062361111111111,0.745262503905003,0.38644765571230644,0.604224787660678,0.5651068106858903,PTX3,1
BP,GO:1905710,positive regulation of membrane permeability,1/180,40/14849,0.025,2.062361111111111,0.745262503905003,0.38644765571230644,0.604224787660678,0.5651068106858903,IER3,1
BP,GO:1905953,negative regulation of lipid localization,1/180,40/14849,0.025,2.062361111111111,0.745262503905003,0.38644765571230644,0.604224787660678,0.5651068106858903,IL6,1
BP,GO:0046879,hormone secretion,4/180,260/14849,0.015384615384615385,1.2691452991452992,0.4849876598392349,0.3871962884600263,0.6050238936856975,0.5658541819729025,IL6/SPINK1/HLA-DRB1/BMP6,4
BP,GO:0051607,defense response to virus,4/180,261/14849,0.01532567049808429,1.2642826734780757,0.47715672105829404,0.389942813325852,0.6065759709524519,0.5673057765649572,OASL/IL6/GBP5/AIM2,4
BP,GO:0031032,actomyosin structure organization,3/180,186/14849,0.016129032258064516,1.3305555555555555,0.5025271069843656,0.3927345093763631,0.6065759709524519,0.5673057765649572,CNN1/LMOD1/LDB3,3
BP,GO:0044242,cellular lipid catabolic process,3/180,186/14849,0.016129032258064516,1.3305555555555555,0.5025271069843656,0.3927345093763631,0.6065759709524519,0.5673057765649572,AADAC/PLA2G4B/CYP4F3,3
BP,GO:0046474,glycerophospholipid biosynthetic process,3/180,186/14849,0.016129032258064516,1.3305555555555555,0.5025271069843656,0.3927345093763631,0.6065759709524519,0.5673057765649572,GPAT3/DGKG/EFR3B,3
BP,GO:0001754,eye photoreceptor cell differentiation,1/180,41/14849,0.024390243902439025,2.0120596205962062,0.71881941848255,0.39390524379872605,0.6065759709524519,0.5673057765649572,NDP,1
BP,GO:0006110,regulation of glycolytic process,1/180,41/14849,0.024390243902439025,2.0120596205962062,0.71881941848255,0.39390524379872605,0.6065759709524519,0.5673057765649572,IER3,1
BP,GO:0006968,cellular defense response,1/180,41/14849,0.024390243902439025,2.0120596205962062,0.71881941848255,0.39390524379872605,0.6065759709524519,0.5673057765649572,LSP1,1
BP,GO:0010659,cardiac muscle cell apoptotic process,1/180,41/14849,0.024390243902439025,2.0120596205962062,0.71881941848255,0.39390524379872605,0.6065759709524519,0.5673057765649572,MYOCD,1
BP,GO:0018198,peptidyl-cysteine modification,1/180,41/14849,0.024390243902439025,2.0120596205962062,0.71881941848255,0.39390524379872605,0.6065759709524519,0.5673057765649572,S100A8,1
BP,GO:0021795,cerebral cortex cell migration,1/180,41/14849,0.024390243902439025,2.0120596205962062,0.71881941848255,0.39390524379872605,0.6065759709524519,0.5673057765649572,COL3A1,1
BP,GO:0022602,ovulation cycle process,1/180,41/14849,0.024390243902439025,2.0120596205962062,0.71881941848255,0.39390524379872605,0.6065759709524519,0.5673057765649572,PTX3,1
